Iteration,Metric,Avg
0,Susceptible,0.8769999999999999
0,Infected,0.07300000000000001
0,Recovered_Immune,0.05000000000000001
0,Death,0.0
0,Asymptomatic,0.9995
0,Hospitalization,0.0005
0,Severe,0.0
1,Susceptible,0.8714999999999999
1,Infected,0.0785
1,Recovered_Immune,0.05000000000000001
1,Death,0.0
1,Asymptomatic,0.9984999999999999
1,Hospitalization,0.0015000000000000002
1,Severe,0.0
2,Susceptible,0.8654999999999999
2,Infected,0.0845
2,Recovered_Immune,0.05000000000000001
2,Death,0.0
2,Asymptomatic,0.9969999999999999
2,Hospitalization,0.0030000000000000005
2,Severe,0.0
3,Susceptible,0.862
3,Infected,0.08800000000000001
3,Recovered_Immune,0.05000000000000001
3,Death,0.0
3,Asymptomatic,0.9965
3,Hospitalization,0.0034999999999999996
3,Severe,0.0
4,Susceptible,0.8589999999999999
4,Infected,0.09
4,Recovered_Immune,0.05000000000000001
4,Death,0.001
4,Asymptomatic,0.9934999999999999
4,Hospitalization,0.0055000000000000005
4,Severe,0.0
5,Susceptible,0.8554999999999999
5,Infected,0.09300000000000001
5,Recovered_Immune,0.05000000000000001
5,Death,0.0015
5,Asymptomatic,0.993
5,Hospitalization,0.0055000000000000005
5,Severe,0.0
6,Susceptible,0.8539999999999999
6,Infected,0.09449999999999999
6,Recovered_Immune,0.05000000000000001
6,Death,0.0015
6,Asymptomatic,0.992
6,Hospitalization,0.006500000000000001
6,Severe,0.0
7,Susceptible,0.8524999999999998
7,Infected,0.096
7,Recovered_Immune,0.05000000000000001
7,Death,0.0015
7,Asymptomatic,0.9915
7,Hospitalization,0.006000000000000001
7,Severe,0.001
8,Susceptible,0.851
8,Infected,0.09699999999999999
8,Recovered_Immune,0.05000000000000001
8,Death,0.002
8,Asymptomatic,0.9905000000000002
8,Hospitalization,0.006500000000000001
8,Severe,0.001
9,Susceptible,0.85
9,Infected,0.096
9,Recovered_Immune,0.05000000000000001
9,Death,0.004
9,Asymptomatic,0.988
9,Hospitalization,0.006000000000000001
9,Severe,0.002
10,Susceptible,0.8484999999999999
10,Infected,0.0975
10,Recovered_Immune,0.05000000000000001
10,Death,0.004
10,Asymptomatic,0.9875
10,Hospitalization,0.006499999999999999
10,Severe,0.002
11,Susceptible,0.847
11,Infected,0.099
11,Recovered_Immune,0.05000000000000001
11,Death,0.004
11,Asymptomatic,0.9865
11,Hospitalization,0.0075
11,Severe,0.002
12,Susceptible,0.8454999999999999
12,Infected,0.1005
12,Recovered_Immune,0.05000000000000001
12,Death,0.004
12,Asymptomatic,0.9854999999999999
12,Hospitalization,0.008
12,Severe,0.0025
13,Susceptible,0.845
13,Infected,0.1
13,Recovered_Immune,0.05000000000000001
13,Death,0.005
13,Asymptomatic,0.9845
13,Hospitalization,0.0075
13,Severe,0.0030000000000000005
14,Susceptible,0.8439999999999999
14,Infected,0.10099999999999999
14,Recovered_Immune,0.05000000000000001
14,Death,0.005
14,Asymptomatic,0.9840000000000001
14,Hospitalization,0.006500000000000001
14,Severe,0.0045000000000000005
15,Susceptible,0.843
15,Infected,0.102
15,Recovered_Immune,0.05000000000000001
15,Death,0.005
15,Asymptomatic,0.9830000000000001
15,Hospitalization,0.007000000000000001
15,Severe,0.005
16,Susceptible,0.8425
16,Infected,0.1025
16,Recovered_Immune,0.05000000000000001
16,Death,0.005
16,Asymptomatic,0.981
16,Hospitalization,0.009000000000000001
16,Severe,0.005
17,Susceptible,0.8410000000000001
17,Infected,0.10350000000000001
17,Recovered_Immune,0.05000000000000001
17,Death,0.0055000000000000005
17,Asymptomatic,0.9790000000000001
17,Hospitalization,0.01
17,Severe,0.0055000000000000005
18,Susceptible,0.839
18,Infected,0.105
18,Recovered_Immune,0.05000000000000001
18,Death,0.006000000000000001
18,Asymptomatic,0.978
18,Hospitalization,0.010499999999999999
18,Severe,0.0055000000000000005
19,Susceptible,0.8375
19,Infected,0.10549999999999998
19,Recovered_Immune,0.05000000000000001
19,Death,0.006999999999999999
19,Asymptomatic,0.977
19,Hospitalization,0.01
19,Severe,0.006000000000000001
20,Susceptible,0.8360000000000001
20,Infected,0.071
20,Recovered_Immune,0.086
20,Death,0.006999999999999999
20,Asymptomatic,0.9794999999999999
20,Hospitalization,0.009000000000000001
20,Severe,0.0045000000000000005
21,Susceptible,0.8345
21,Infected,0.03949999999999999
21,Recovered_Immune,0.11899999999999998
21,Death,0.006999999999999999
21,Asymptomatic,0.9854999999999999
21,Hospitalization,0.006
21,Severe,0.0015000000000000002
22,Susceptible,0.8325
22,Infected,0.0365
22,Recovered_Immune,0.124
22,Death,0.006999999999999999
22,Asymptomatic,0.9865
22,Hospitalization,0.005
22,Severe,0.0015000000000000002
23,Susceptible,0.8325
23,Infected,0.032
23,Recovered_Immune,0.1285
23,Death,0.006999999999999999
23,Asymptomatic,0.9875
23,Hospitalization,0.004
23,Severe,0.0015000000000000002
24,Susceptible,0.8325
24,Infected,0.0285
24,Recovered_Immune,0.132
24,Death,0.006999999999999999
24,Asymptomatic,0.9880000000000001
24,Hospitalization,0.0030000000000000005
24,Severe,0.002
25,Susceptible,0.8325
25,Infected,0.025999999999999995
25,Recovered_Immune,0.13449999999999998
25,Death,0.006999999999999999
25,Asymptomatic,0.9880000000000001
25,Hospitalization,0.0035000000000000005
25,Severe,0.0015000000000000002
26,Susceptible,0.8325
26,Infected,0.023
26,Recovered_Immune,0.1375
26,Death,0.006999999999999999
26,Asymptomatic,0.9880000000000001
26,Hospitalization,0.0030000000000000005
26,Severe,0.002
27,Susceptible,0.8325
27,Infected,0.021500000000000005
27,Recovered_Immune,0.13899999999999998
27,Death,0.006999999999999999
27,Asymptomatic,0.9884999999999999
27,Hospitalization,0.0025
27,Severe,0.002
28,Susceptible,0.8325
28,Infected,0.02
28,Recovered_Immune,0.14049999999999999
28,Death,0.006999999999999999
28,Asymptomatic,0.9884999999999999
28,Hospitalization,0.0030000000000000005
28,Severe,0.0015000000000000002
29,Susceptible,0.8325
29,Infected,0.018500000000000003
29,Recovered_Immune,0.142
29,Death,0.006999999999999999
29,Asymptomatic,0.9889999999999999
29,Hospitalization,0.002
29,Severe,0.002
30,Susceptible,0.8320000000000001
30,Infected,0.018000000000000002
30,Recovered_Immune,0.143
30,Death,0.006999999999999999
30,Asymptomatic,0.9889999999999999
30,Hospitalization,0.002
30,Severe,0.002
31,Susceptible,0.8315
31,Infected,0.017
31,Recovered_Immune,0.1445
31,Death,0.006999999999999999
31,Asymptomatic,0.9895
31,Hospitalization,0.002
31,Severe,0.0015000000000000002
32,Susceptible,0.83
32,Infected,0.017
32,Recovered_Immune,0.146
32,Death,0.006999999999999999
32,Asymptomatic,0.99
32,Hospitalization,0.0015000000000000002
32,Severe,0.0015000000000000002
33,Susceptible,0.83
33,Infected,0.0155
33,Recovered_Immune,0.1475
33,Death,0.006999999999999999
33,Asymptomatic,0.9905000000000002
33,Hospitalization,0.001
33,Severe,0.0015000000000000002
34,Susceptible,0.8295
34,Infected,0.015499999999999998
34,Recovered_Immune,0.148
