Iteration,Metric,Avg
0,Susceptible,0.7697560975609757
0,Infected,0.18146341463414634
0,Recovered_Immune,0.04878048780487806
0,Death,0.0
0,Asymptomatic,0.9975609756097562
0,Hospitalization,0.002439024390243903
0,Severe,0.0
1,Susceptible,0.6331707317073171
1,Infected,0.3170731707317074
1,Recovered_Immune,0.04878048780487806
1,Death,0.000975609756097561
1,Asymptomatic,0.9946341463414634
1,Hospitalization,0.004390243902439025
1,Severe,0.0
2,Susceptible,0.48585365853658535
2,Infected,0.4643902439024391
2,Recovered_Immune,0.04878048780487806
2,Death,0.000975609756097561
2,Asymptomatic,0.9878048780487805
2,Hospitalization,0.011219512195121953
2,Severe,0.0
3,Susceptible,0.36390243902439023
3,Infected,0.5863414634146341
3,Recovered_Immune,0.04878048780487806
3,Death,0.000975609756097561
3,Asymptomatic,0.9809756097560975
3,Hospitalization,0.01804878048780488
3,Severe,0.0
4,Susceptible,0.2634146341463415
4,Infected,0.686829268292683
4,Recovered_Immune,0.04878048780487806
4,Death,0.000975609756097561
4,Asymptomatic,0.975609756097561
4,Hospitalization,0.020975609756097562
4,Severe,0.002439024390243903
5,Susceptible,0.18780487804878046
5,Infected,0.7624390243902439
5,Recovered_Immune,0.04878048780487806
5,Death,0.000975609756097561
5,Asymptomatic,0.9673170731707317
5,Hospitalization,0.028780487804878054
5,Severe,0.0029268292682926834
6,Susceptible,0.13170731707317074
6,Infected,0.817560975609756
6,Recovered_Immune,0.04878048780487806
6,Death,0.001951219512195122
6,Asymptomatic,0.9517073170731707
6,Hospitalization,0.042439024390243905
6,Severe,0.003902439024390244
7,Susceptible,0.09317073170731709
7,Infected,0.8536585365853661
7,Recovered_Immune,0.04878048780487806
7,Death,0.004390243902439025
7,Asymptomatic,0.9404878048780487
7,Hospitalization,0.04878048780487805
7,Severe,0.006341463414634148
8,Susceptible,0.07073170731707318
8,Infected,0.875609756097561
8,Recovered_Immune,0.04878048780487806
8,Death,0.004878048780487806
8,Asymptomatic,0.9278048780487805
8,Hospitalization,0.06
8,Severe,0.007317073170731709
9,Susceptible,0.048292682926829276
9,Infected,0.8965853658536586
9,Recovered_Immune,0.04878048780487806
9,Death,0.006341463414634147
9,Asymptomatic,0.922439024390244
9,Hospitalization,0.06048780487804878
9,Severe,0.010731707317073172
10,Susceptible,0.03121951219512195
10,Infected,0.9102439024390242
10,Recovered_Immune,0.04878048780487806
10,Death,0.00975609756097561
10,Asymptomatic,0.9087804878048782
10,Hospitalization,0.06878048780487805
10,Severe,0.012682926829268295
11,Susceptible,0.01902439024390244
11,Infected,0.9160975609756096
11,Recovered_Immune,0.04878048780487806
11,Death,0.016097560975609757
11,Asymptomatic,0.8960975609756098
11,Hospitalization,0.07463414634146343
11,Severe,0.013170731707317074
12,Susceptible,0.012682926829268294
12,Infected,0.9156097560975609
12,Recovered_Immune,0.04878048780487806
12,Death,0.022926829268292686
12,Asymptomatic,0.8868292682926829
12,Hospitalization,0.07707317073170732
12,Severe,0.013170731707317076
13,Susceptible,0.008292682926829269
13,Infected,0.9121951219512193
13,Recovered_Immune,0.04878048780487806
13,Death,0.03073170731707317
13,Asymptomatic,0.8785365853658536
13,Hospitalization,0.07804878048780488
13,Severe,0.012682926829268295
14,Susceptible,0.006341463414634147
14,Infected,0.9078048780487804
14,Recovered_Immune,0.04878048780487806
14,Death,0.037073170731707315
14,Asymptomatic,0.8712195121951222
14,Hospitalization,0.07902439024390244
14,Severe,0.012682926829268295
15,Susceptible,0.004390243902439024
15,Infected,0.901951219512195
15,Recovered_Immune,0.04878048780487806
15,Death,0.04487804878048781
15,Asymptomatic,0.862439024390244
15,Hospitalization,0.07902439024390244
15,Severe,0.013658536585365855
16,Susceptible,0.002926829268292683
16,Infected,0.8946341463414633
16,Recovered_Immune,0.04878048780487806
16,Death,0.05365853658536586
16,Asymptomatic,0.8531707317073172
16,Hospitalization,0.07951219512195122
16,Severe,0.013658536585365855
17,Susceptible,0.001951219512195122
17,Infected,0.8921951219512195
17,Recovered_Immune,0.04878048780487806
17,Death,0.057073170731707326
17,Asymptomatic,0.8448780487804878
17,Hospitalization,0.08439024390243903
17,Severe,0.013658536585365855
18,Susceptible,0.001951219512195122
18,Infected,0.8853658536585367
18,Recovered_Immune,0.04878048780487806
18,Death,0.06390243902439025
18,Asymptomatic,0.8370731707317073
18,Hospitalization,0.08487804878048781
18,Severe,0.014146341463414633
19,Susceptible,0.0014634146341463417
19,Infected,0.878048780487805
19,Recovered_Immune,0.04878048780487806
19,Death,0.07170731707317074
19,Asymptomatic,0.8292682926829268
19,Hospitalization,0.08439024390243903
19,Severe,0.014634146341463414
20,Susceptible,0.0004878048780487805
20,Infected,0.8273170731707316
20,Recovered_Immune,0.09512195121951221
20,Death,0.07707317073170733
20,Asymptomatic,0.8312195121951218
20,Hospitalization,0.07902439024390245
20,Severe,0.012682926829268294
21,Susceptible,0.0004878048780487805
21,Infected,0.7053658536585365
21,Recovered_Immune,0.21463414634146344
21,Death,0.07951219512195123
21,Asymptomatic,0.8409756097560975
21,Hospitalization,0.0702439024390244
21,Severe,0.00926829268292683
22,Susceptible,0.0004878048780487805
22,Infected,0.5765853658536586
22,Recovered_Immune,0.34
22,Death,0.08292682926829269
22,Asymptomatic,0.8575609756097562
22,Hospitalization,0.052682926829268284
22,Severe,0.0068292682926829286
23,Susceptible,0.0004878048780487805
23,Infected,0.44146341463414634
23,Recovered_Immune,0.4731707317073171
23,Death,0.08487804878048781
23,Asymptomatic,0.8692682926829268
23,Hospitalization,0.04
23,Severe,0.005853658536585367
24,Susceptible,0.0
24,Infected,0.3302439024390244
24,Recovered_Immune,0.584390243902439
24,Death,0.08536585365853659
24,Asymptomatic,0.8804878048780488
24,Hospitalization,0.029268292682926828
24,Severe,0.004878048780487806
25,Susceptible,0.0
25,Infected,0.235609756097561
25,Recovered_Immune,0.6780487804878049
25,Death,0.08634146341463415
25,Asymptomatic,0.8902439024390243
25,Hospitalization,0.01951219512195122
25,Severe,0.003902439024390244
26,Susceptible,0.0
26,Infected,0.16878048780487803
26,Recovered_Immune,0.7448780487804878
26,Death,0.08634146341463415
26,Asymptomatic,0.8926829268292684
26,Hospitalization,0.01707317073170732
26,Severe,0.003902439024390244
27,Susceptible,0.0
27,Infected,0.11853658536585368
27,Recovered_Immune,0.7946341463414633
27,Death,0.08682926829268293
27,Asymptomatic,0.897560975609756
27,Hospitalization,0.012195121951219513
27,Severe,0.003414634146341464
28,Susceptible,0.0
28,Infected,0.08292682926829269
28,Recovered_Immune,0.8302439024390244
28,Death,0.08682926829268293
28,Asymptomatic,0.9014634146341463
28,Hospitalization,0.00975609756097561
28,Severe,0.001951219512195122
29,Susceptible,0.0
29,Infected,0.06390243902439025
29,Recovered_Immune,0.8492682926829268
29,Death,0.08682926829268293
29,Asymptomatic,0.9034146341463415
29,Hospitalization,0.008292682926829269
29,Severe,0.0014634146341463417
30,Susceptible,0.0
30,Infected,0.04390243902439025
30,Recovered_Immune,0.8692682926829269
30,Death,0.08682926829268293
30,Asymptomatic,0.9078048780487805
30,Hospitalization,0.004390243902439025
30,Severe,0.000975609756097561
31,Susceptible,0.0
31,Infected,0.028780487804878054
31,Recovered_Immune,0.884390243902439
31,Death,0.08682926829268293
31,Asymptomatic,0.908780487804878
31,Hospitalization,0.0029268292682926834
31,Severe,0.0014634146341463417
32,Susceptible,0.0
32,Infected,0.016585365853658537
32,Recovered_Immune,0.8965853658536586
32,Death,0.08682926829268293
32,Asymptomatic,0.9117073170731707
32,Hospitalization,0.000975609756097561
32,Severe,0.0004878048780487805
33,Susceptible,0.0
33,Infected,0.010731707317073172
33,Recovered_Immune,0.9024390243902439
33,Death,0.08682926829268293
33,Asymptomatic,0.9121951219512195
33,Hospitalization,0.0004878048780487805
33,Severe,0.0004878048780487805
34,Susceptible,0.0
34,Infected,0.006829268292682928
34,Recovered_Immune,0.9063414634146341
34,Death,0.08682926829268293
34,Asymptomatic,0.9126829268292682
34,Hospitalization,0.0
34,Severe,0.0004878048780487805
35,Susceptible,0.0
35,Infected,0.005853658536585367
35,Recovered_Immune,0.9073170731707316
35,Death,0.08682926829268293
35,Asymptomatic,0.9121951219512195
35,Hospitalization,0.0004878048780487805
35,Severe,0.0004878048780487805
36,Susceptible,0.0
36,Infected,0.004390243902439024
36,Recovered_Immune,0.908780487804878
36,Death,0.08682926829268293
36,Asymptomatic,0.9126829268292682
36,Hospitalization,0.0
36,Severe,0.0004878048780487805
37,Susceptible,0.0
37,Infected,0.002926829268292683
37,Recovered_Immune,0.9102439024390244
37,Death,0.08682926829268293
37,Asymptomatic,0.913170731707317
37,Hospitalization,0.0
37,Severe,0.0
38,Susceptible,0.0
38,Infected,0.001951219512195122
38,Recovered_Immune,0.911219512195122
38,Death,0.08682926829268293
38,Asymptomatic,0.913170731707317
38,Hospitalization,0.0
38,Severe,0.0
39,Susceptible,0.0
39,Infected,0.001951219512195122
39,Recovered_Immune,0.911219512195122
39,Death,0.08682926829268293
39,Asymptomatic,0.913170731707317
39,Hospitalization,0.0
39,Severe,0.0
40,Susceptible,0.0
40,Infected,0.0014634146341463417
40,Recovered_Immune,0.9117073170731708
40,Death,0.08682926829268293
40,Asymptomatic,0.913170731707317
40,Hospitalization,0.0
40,Severe,0.0
41,Susceptible,0.0
41,Infected,0.0004878048780487805
41,Recovered_Immune,0.9126829268292682
41,Death,0.08682926829268293
41,Asymptomatic,0.913170731707317
41,Hospitalization,0.0
41,Severe,0.0
42,Susceptible,0.0
42,Infected,0.0004878048780487805
42,Recovered_Immune,0.9126829268292682
42,Death,0.08682926829268293
42,Asymptomatic,0.913170731707317
42,Hospitalization,0.0
42,Severe,0.0
43,Susceptible,0.0
43,Infected,0.0004878048780487805
43,Recovered_Immune,0.9126829268292682
43,Death,0.08682926829268293
43,Asymptomatic,0.913170731707317
43,Hospitalization,0.0
43,Severe,0.0
44,Susceptible,0.0
44,Infected,0.0004878048780487805
44,Recovered_Immune,0.9126829268292682
44,Death,0.08682926829268293
44,Asymptomatic,0.913170731707317
44,Hospitalization,0.0
44,Severe,0.0
45,Susceptible,0.0
45,Infected,0.0
45,Recovered_Immune,0.913170731707317
45,Death,0.08682926829268293
45,Asymptomatic,0.913170731707317
45,Hospitalization,0.0
45,Severe,0.0
46,Susceptible,0.0
46,Infected,0.0
46,Recovered_Immune,0.913170731707317
46,Death,0.08682926829268293
46,Asymptomatic,0.913170731707317
46,Hospitalization,0.0
46,Severe,0.0
