Iteration,Metric,Avg
0,Susceptible,0.9443478260869564
0,Infected,0.012173913043478262
0,Recovered_Immune,0.043478260869565216
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.9443478260869564
1,Infected,0.012173913043478262
1,Recovered_Immune,0.043478260869565216
1,Death,0.0
1,Asymptomatic,0.9991304347826088
1,Hospitalization,0.0008695652173913043
1,Severe,0.0
2,Susceptible,0.9417391304347826
2,Infected,0.014347826086956523
2,Recovered_Immune,0.043478260869565216
2,Death,0.00043478260869565214
2,Asymptomatic,0.9986956521739131
2,Hospitalization,0.0008695652173913043
2,Severe,0.0
3,Susceptible,0.9404347826086957
3,Infected,0.015652173913043476
3,Recovered_Immune,0.043478260869565216
3,Death,0.00043478260869565214
3,Asymptomatic,0.9986956521739131
3,Hospitalization,0.0008695652173913043
3,Severe,0.0
4,Susceptible,0.9386956521739132
4,Infected,0.017391304347826087
4,Recovered_Immune,0.043478260869565216
4,Death,0.00043478260869565214
4,Asymptomatic,0.9986956521739131
4,Hospitalization,0.0008695652173913043
4,Severe,0.0
5,Susceptible,0.9378260869565217
5,Infected,0.018260869565217393
5,Recovered_Immune,0.043478260869565216
5,Death,0.00043478260869565214
5,Asymptomatic,0.9982608695652173
5,Hospitalization,0.0013043478260869564
5,Severe,0.0
6,Susceptible,0.9356521739130436
6,Infected,0.020434782608695655
6,Recovered_Immune,0.043478260869565216
6,Death,0.00043478260869565214
6,Asymptomatic,0.9978260869565215
6,Hospitalization,0.0017391304347826085
6,Severe,0.0
7,Susceptible,0.9347826086956523
7,Infected,0.021304347826086957
7,Recovered_Immune,0.043478260869565216
7,Death,0.00043478260869565214
7,Asymptomatic,0.9978260869565215
7,Hospitalization,0.0017391304347826085
7,Severe,0.0
8,Susceptible,0.9330434782608695
8,Infected,0.023043478260869565
8,Recovered_Immune,0.043478260869565216
8,Death,0.00043478260869565214
8,Asymptomatic,0.9978260869565215
8,Hospitalization,0.0013043478260869564
8,Severe,0.00043478260869565214
9,Susceptible,0.9313043478260868
9,Infected,0.024782608695652176
9,Recovered_Immune,0.043478260869565216
9,Death,0.00043478260869565214
9,Asymptomatic,0.997391304347826
9,Hospitalization,0.0017391304347826085
9,Severe,0.00043478260869565214
10,Susceptible,0.9304347826086956
10,Infected,0.025652173913043478
10,Recovered_Immune,0.043478260869565216
10,Death,0.00043478260869565214
10,Asymptomatic,0.997391304347826
10,Hospitalization,0.0013043478260869564
10,Severe,0.0008695652173913043
11,Susceptible,0.93
11,Infected,0.026086956521739126
11,Recovered_Immune,0.043478260869565216
11,Death,0.00043478260869565214
11,Asymptomatic,0.9969565217391303
11,Hospitalization,0.0017391304347826085
11,Severe,0.0008695652173913043
12,Susceptible,0.9273913043478261
12,Infected,0.028695652173913042
12,Recovered_Immune,0.043478260869565216
12,Death,0.00043478260869565214
12,Asymptomatic,0.9965217391304347
12,Hospitalization,0.002173913043478261
12,Severe,0.0008695652173913043
13,Susceptible,0.9260869565217391
13,Infected,0.03
13,Recovered_Immune,0.043478260869565216
13,Death,0.00043478260869565214
13,Asymptomatic,0.9960869565217391
13,Hospitalization,0.002608695652173913
13,Severe,0.0008695652173913043
14,Susceptible,0.923913043478261
14,Infected,0.0317391304347826
14,Recovered_Immune,0.043478260869565216
14,Death,0.0008695652173913043
14,Asymptomatic,0.9956521739130434
14,Hospitalization,0.002608695652173913
14,Severe,0.0008695652173913043
15,Susceptible,0.9221739130434783
15,Infected,0.033478260869565214
15,Recovered_Immune,0.043478260869565216
15,Death,0.0008695652173913043
15,Asymptomatic,0.9943478260869564
15,Hospitalization,0.003913043478260869
15,Severe,0.0008695652173913043
16,Susceptible,0.9204347826086956
16,Infected,0.035217391304347825
16,Recovered_Immune,0.043478260869565216
16,Death,0.0008695652173913043
16,Asymptomatic,0.9934782608695651
16,Hospitalization,0.004347826086956522
16,Severe,0.0013043478260869564
17,Susceptible,0.9178260869565219
17,Infected,0.03782608695652173
17,Recovered_Immune,0.043478260869565216
17,Death,0.0008695652173913043
17,Asymptomatic,0.9934782608695651
17,Hospitalization,0.003478260869565217
17,Severe,0.002173913043478261
18,Susceptible,0.9156521739130434
18,Infected,0.04
18,Recovered_Immune,0.043478260869565216
18,Death,0.0008695652173913043
18,Asymptomatic,0.9934782608695651
18,Hospitalization,0.003478260869565217
18,Severe,0.002173913043478261
19,Susceptible,0.9143478260869565
19,Infected,0.041304347826086954
19,Recovered_Immune,0.043478260869565216
19,Death,0.0008695652173913043
19,Asymptomatic,0.9926086956521739
19,Hospitalization,0.004347826086956522
19,Severe,0.002173913043478261
20,Susceptible,0.9117391304347825
20,Infected,0.033478260869565214
20,Recovered_Immune,0.05391304347826087
20,Death,0.0008695652173913043
20,Asymptomatic,0.9943478260869566
20,Hospitalization,0.003913043478260869
20,Severe,0.0008695652173913043
21,Susceptible,0.91
21,Infected,0.033478260869565214
21,Recovered_Immune,0.05521739130434783
21,Death,0.0013043478260869564
21,Asymptomatic,0.9939130434782609
21,Hospitalization,0.0030434782608695656
21,Severe,0.0017391304347826085
22,Susceptible,0.9091304347826088
22,Infected,0.034347826086956516
22,Recovered_Immune,0.05521739130434783
22,Death,0.0013043478260869564
22,Asymptomatic,0.9939130434782609
22,Hospitalization,0.0017391304347826085
22,Severe,0.0030434782608695656
23,Susceptible,0.907391304347826
23,Infected,0.03391304347826087
23,Recovered_Immune,0.05739130434782609
23,Death,0.0013043478260869564
23,Asymptomatic,0.9943478260869566
23,Hospitalization,0.0017391304347826085
23,Severe,0.002608695652173913
24,Susceptible,0.9052173913043479
24,Infected,0.034782608695652174
24,Recovered_Immune,0.05869565217391304
24,Death,0.0013043478260869564
24,Asymptomatic,0.9939130434782609
24,Hospitalization,0.002173913043478261
24,Severe,0.002608695652173913
25,Susceptible,0.9034782608695652
25,Infected,0.034782608695652174
25,Recovered_Immune,0.06043478260869564
25,Death,0.0013043478260869564
25,Asymptomatic,0.9943478260869566
25,Hospitalization,0.002608695652173913
25,Severe,0.0017391304347826085
26,Susceptible,0.9021739130434783
26,Infected,0.035217391304347825
26,Recovered_Immune,0.06130434782608695
26,Death,0.0013043478260869564
26,Asymptomatic,0.9947826086956522
26,Hospitalization,0.002173913043478261
26,Severe,0.0017391304347826085
27,Susceptible,0.901304347826087
27,Infected,0.03391304347826087
27,Recovered_Immune,0.06347826086956522
27,Death,0.0013043478260869564
27,Asymptomatic,0.9943478260869566
27,Hospitalization,0.0030434782608695656
27,Severe,0.0013043478260869564
28,Susceptible,0.8986956521739131
28,Infected,0.035652173913043476
28,Recovered_Immune,0.06434782608695652
28,Death,0.0013043478260869564
28,Asymptomatic,0.9939130434782609
28,Hospitalization,0.003478260869565217
28,Severe,0.0013043478260869564
29,Susceptible,0.8969565217391304
29,Infected,0.035217391304347825
29,Recovered_Immune,0.06608695652173913
29,Death,0.0017391304347826085
29,Asymptomatic,0.9934782608695653
29,Hospitalization,0.003478260869565217
29,Severe,0.0013043478260869564
30,Susceptible,0.8947826086956522
30,Infected,0.03565217391304348
30,Recovered_Immune,0.06782608695652174
30,Death,0.0017391304347826085
30,Asymptomatic,0.9943478260869566
30,Hospitalization,0.0030434782608695656
30,Severe,0.0008695652173913043
31,Susceptible,0.8921739130434783
31,Infected,0.03739130434782609
31,Recovered_Immune,0.06869565217391303
31,Death,0.0017391304347826085
31,Asymptomatic,0.9939130434782609
31,Hospitalization,0.003478260869565217
31,Severe,0.0008695652173913043
32,Susceptible,0.8904347826086956
32,Infected,0.03869565217391304
32,Recovered_Immune,0.06913043478260869
32,Death,0.0017391304347826085
32,Asymptomatic,0.9917391304347825
32,Hospitalization,0.0056521739130434775
32,Severe,0.0008695652173913043
33,Susceptible,0.8873913043478262
33,Infected,0.03913043478260869
33,Recovered_Immune,0.07173913043478261
33,Death,0.0017391304347826085
33,Asymptomatic,0.9913043478260869
33,Hospitalization,0.005652173913043479
33,Severe,0.0013043478260869564
34,Susceptible,0.8834782608695653
34,Infected,0.04217391304347826
34,Recovered_Immune,0.07260869565217391
34,Death,0.0017391304347826085
34,Asymptomatic,0.9913043478260869
34,Hospitalization,0.005652173913043479
34,Severe,0.0013043478260869564
35,Susceptible,0.88
35,Infected,0.04391304347826086
35,Recovered_Immune,0.07434782608695652
35,Death,0.0017391304347826085
35,Asymptomatic,0.9908695652173912
35,Hospitalization,0.006086956521739131
35,Severe,0.0013043478260869564
36,Susceptible,0.8769565217391306
36,Infected,0.04521739130434782
36,Recovered_Immune,0.07608695652173914
36,Death,0.0017391304347826085
36,Asymptomatic,0.9917391304347825
36,Hospitalization,0.003913043478260869
36,Severe,0.002608695652173913
37,Susceptible,0.8734782608695653
37,Infected,0.04695652173913043
37,Recovered_Immune,0.07782608695652174
37,Death,0.0017391304347826085
37,Asymptomatic,0.9917391304347825
37,Hospitalization,0.003478260869565217
37,Severe,0.0030434782608695656
38,Susceptible,0.8708695652173912
38,Infected,0.04695652173913044
38,Recovered_Immune,0.08043478260869565
38,Death,0.0017391304347826085
38,Asymptomatic,0.9926086956521739
38,Hospitalization,0.0030434782608695656
38,Severe,0.002608695652173913
39,Susceptible,0.8669565217391306
39,Infected,0.04869565217391305
39,Recovered_Immune,0.08260869565217391
39,Death,0.0017391304347826085
39,Asymptomatic,0.9921739130434781
39,Hospitalization,0.003913043478260869
39,Severe,0.002173913043478261
40,Susceptible,0.8647826086956522
40,Infected,0.04956521739130435
40,Recovered_Immune,0.08391304347826085
40,Death,0.0017391304347826085
40,Asymptomatic,0.9921739130434782
40,Hospitalization,0.003913043478260869
40,Severe,0.002173913043478261
41,Susceptible,0.8604347826086957
41,Infected,0.05130434782608696
41,Recovered_Immune,0.08652173913043479
41,Death,0.0017391304347826085
41,Asymptomatic,0.9926086956521739
41,Hospitalization,0.003913043478260869
41,Severe,0.0017391304347826085
42,Susceptible,0.8582608695652175
42,Infected,0.051739130434782614
42,Recovered_Immune,0.08826086956521736
42,Death,0.0017391304347826085
42,Asymptomatic,0.9921739130434781
42,Hospitalization,0.004347826086956521
42,Severe,0.0017391304347826085
43,Susceptible,0.8556521739130435
43,Infected,0.053478260869565225
43,Recovered_Immune,0.0891304347826087
43,Death,0.0017391304347826085
43,Asymptomatic,0.9921739130434781
43,Hospitalization,0.003913043478260869
43,Severe,0.002173913043478261
44,Susceptible,0.8539130434782609
44,Infected,0.05347826086956522
44,Recovered_Immune,0.09086956521739131
44,Death,0.0017391304347826085
44,Asymptomatic,0.9930434782608697
44,Hospitalization,0.003478260869565217
44,Severe,0.0017391304347826085
45,Susceptible,0.8513043478260869
45,Infected,0.053913043478260876
45,Recovered_Immune,0.09304347826086955
45,Death,0.0017391304347826085
45,Asymptomatic,0.9934782608695653
45,Hospitalization,0.003478260869565217
45,Severe,0.0013043478260869564
46,Susceptible,0.8486956521739131
46,Infected,0.05478260869565217
46,Recovered_Immune,0.09478260869565217
46,Death,0.0017391304347826085
46,Asymptomatic,0.9934782608695653
46,Hospitalization,0.003913043478260869
46,Severe,0.0008695652173913043
47,Susceptible,0.8452173913043479
47,Infected,0.05695652173913044
47,Recovered_Immune,0.09608695652173913
47,Death,0.0017391304347826085
47,Asymptomatic,0.9926086956521739
47,Hospitalization,0.004782608695652174
47,Severe,0.0008695652173913043
48,Susceptible,0.841304347826087
48,Infected,0.06000000000000001
48,Recovered_Immune,0.09695652173913044
48,Death,0.0017391304347826085
48,Asymptomatic,0.9921739130434781
48,Hospitalization,0.005217391304347826
48,Severe,0.0008695652173913043
49,Susceptible,0.8395652173913044
49,Infected,0.0591304347826087
49,Recovered_Immune,0.09956521739130436
49,Death,0.0017391304347826085
49,Asymptomatic,0.9926086956521738
49,Hospitalization,0.005217391304347826
49,Severe,0.00043478260869565214
50,Susceptible,0.8352173913043478
50,Infected,0.06173913043478261
50,Recovered_Immune,0.10130434782608697
50,Death,0.0017391304347826085
50,Asymptomatic,0.9926086956521738
50,Hospitalization,0.004782608695652174
50,Severe,0.0008695652173913043
51,Susceptible,0.8321739130434784
51,Infected,0.06260869565217392
51,Recovered_Immune,0.10347826086956521
51,Death,0.0017391304347826085
51,Asymptomatic,0.9921739130434781
51,Hospitalization,0.004347826086956522
51,Severe,0.0017391304347826085
52,Susceptible,0.8304347826086956
52,Infected,0.06173913043478261
52,Recovered_Immune,0.10608695652173912
52,Death,0.0017391304347826085
52,Asymptomatic,0.9913043478260869
52,Hospitalization,0.004782608695652174
