Iteration,Metric,Avg
0,Susceptible,0.745
0,Infected,0.2075
0,Recovered_Immune,0.046875
0,Death,0.000625
0,Asymptomatic,0.9975
0,Hospitalization,0.001875
0,Severe,0.0
1,Susceptible,0.605
1,Infected,0.3475
1,Recovered_Immune,0.046875
1,Death,0.000625
1,Asymptomatic,0.996875
1,Hospitalization,0.0025
1,Severe,0.0
2,Susceptible,0.488125
2,Infected,0.46375
2,Recovered_Immune,0.046875
2,Death,0.00125
2,Asymptomatic,0.993125
2,Hospitalization,0.005
2,Severe,0.000625
3,Susceptible,0.35375
3,Infected,0.596875
3,Recovered_Immune,0.046875
3,Death,0.0025
3,Asymptomatic,0.986875
3,Hospitalization,0.009375
3,Severe,0.00125
4,Susceptible,0.26
4,Infected,0.69
4,Recovered_Immune,0.046875
4,Death,0.003125
4,Asymptomatic,0.981875
4,Hospitalization,0.01375
4,Severe,0.00125
5,Susceptible,0.16875
5,Infected,0.780625
5,Recovered_Immune,0.046875
5,Death,0.00375
5,Asymptomatic,0.973125
5,Hospitalization,0.021875
5,Severe,0.00125
6,Susceptible,0.125625
6,Infected,0.8225
6,Recovered_Immune,0.046875
6,Death,0.005
6,Asymptomatic,0.96375
6,Hospitalization,0.03
6,Severe,0.00125
7,Susceptible,0.0875
7,Infected,0.85625
7,Recovered_Immune,0.046875
7,Death,0.009375
7,Asymptomatic,0.951875
7,Hospitalization,0.0375
7,Severe,0.00125
8,Susceptible,0.058125
8,Infected,0.88375
8,Recovered_Immune,0.046875
8,Death,0.01125
8,Asymptomatic,0.944375
8,Hospitalization,0.0425
8,Severe,0.001875
9,Susceptible,0.03375
9,Infected,0.903125
9,Recovered_Immune,0.046875
9,Death,0.01625
9,Asymptomatic,0.93
9,Hospitalization,0.051875
9,Severe,0.001875
10,Susceptible,0.025
10,Infected,0.90625
10,Recovered_Immune,0.046875
10,Death,0.021875
10,Asymptomatic,0.92
10,Hospitalization,0.05625
10,Severe,0.001875
11,Susceptible,0.014375
11,Infected,0.911875
11,Recovered_Immune,0.046875
11,Death,0.026875
11,Asymptomatic,0.909375
11,Hospitalization,0.0625
11,Severe,0.00125
12,Susceptible,0.00625
12,Infected,0.915
12,Recovered_Immune,0.046875
12,Death,0.031875
12,Asymptomatic,0.898125
12,Hospitalization,0.06875
12,Severe,0.00125
13,Susceptible,0.005625
13,Infected,0.91
13,Recovered_Immune,0.046875
13,Death,0.0375
13,Asymptomatic,0.8875
13,Hospitalization,0.07375
13,Severe,0.00125
14,Susceptible,0.0025
14,Infected,0.9075
14,Recovered_Immune,0.046875
14,Death,0.043125
14,Asymptomatic,0.880625
14,Hospitalization,0.075
14,Severe,0.00125
15,Susceptible,0.001875
15,Infected,0.903125
15,Recovered_Immune,0.046875
15,Death,0.048125
15,Asymptomatic,0.875625
15,Hospitalization,0.075
15,Severe,0.00125
16,Susceptible,0.00125
16,Infected,0.899375
16,Recovered_Immune,0.046875
16,Death,0.0525
16,Asymptomatic,0.8625
16,Hospitalization,0.08375
16,Severe,0.00125
17,Susceptible,0.000625
17,Infected,0.891875
17,Recovered_Immune,0.046875
17,Death,0.060625
17,Asymptomatic,0.851875
17,Hospitalization,0.08625
17,Severe,0.00125
18,Susceptible,0.000625
18,Infected,0.88375
18,Recovered_Immune,0.046875
18,Death,0.06875
18,Asymptomatic,0.846875
18,Hospitalization,0.083125
18,Severe,0.00125
19,Susceptible,0.0
19,Infected,0.8775
19,Recovered_Immune,0.046875
19,Death,0.075625
19,Asymptomatic,0.83875
19,Hospitalization,0.084375
19,Severe,0.00125
20,Susceptible,0.0
20,Infected,0.7875
20,Recovered_Immune,0.1325
20,Death,0.08
20,Asymptomatic,0.841875
20,Hospitalization,0.076875
20,Severe,0.00125
21,Susceptible,0.0
21,Infected,0.67875
21,Recovered_Immune,0.2375
21,Death,0.08375
21,Asymptomatic,0.85125
21,Hospitalization,0.06375
21,Severe,0.00125
22,Susceptible,0.0
22,Infected,0.549375
22,Recovered_Immune,0.3625
22,Death,0.088125
22,Asymptomatic,0.861875
22,Hospitalization,0.049375
22,Severe,0.000625
23,Susceptible,0.0
23,Infected,0.44125
23,Recovered_Immune,0.469375
23,Death,0.089375
23,Asymptomatic,0.86625
23,Hospitalization,0.044375
23,Severe,0.0
24,Susceptible,0.0
24,Infected,0.321875
24,Recovered_Immune,0.585625
24,Death,0.0925
24,Asymptomatic,0.87375
24,Hospitalization,0.03375
24,Severe,0.0
25,Susceptible,0.0
25,Infected,0.2375
25,Recovered_Immune,0.669375
25,Death,0.093125
25,Asymptomatic,0.883125
25,Hospitalization,0.02375
25,Severe,0.0
26,Susceptible,0.0
26,Infected,0.15375
26,Recovered_Immune,0.753125
26,Death,0.093125
26,Asymptomatic,0.895625
26,Hospitalization,0.01125
26,Severe,0.0
27,Susceptible,0.0
27,Infected,0.11625
27,Recovered_Immune,0.790625
27,Death,0.093125
27,Asymptomatic,0.896875
27,Hospitalization,0.01
27,Severe,0.0
28,Susceptible,0.0
28,Infected,0.08125
28,Recovered_Immune,0.825625
28,Death,0.093125
28,Asymptomatic,0.89875
28,Hospitalization,0.008125
28,Severe,0.0
29,Susceptible,0.0
29,Infected,0.054375
29,Recovered_Immune,0.8525
29,Death,0.093125
29,Asymptomatic,0.900625
29,Hospitalization,0.00625
29,Severe,0.0
30,Susceptible,0.0
30,Infected,0.0325
30,Recovered_Immune,0.87375
30,Death,0.09375
30,Asymptomatic,0.903125
30,Hospitalization,0.003125
30,Severe,0.0
31,Susceptible,0.0
31,Infected,0.02375
31,Recovered_Immune,0.8825
31,Death,0.09375
31,Asymptomatic,0.904375
31,Hospitalization,0.001875
31,Severe,0.0
32,Susceptible,0.0
32,Infected,0.013125
32,Recovered_Immune,0.893125
32,Death,0.09375
32,Asymptomatic,0.905
32,Hospitalization,0.00125
32,Severe,0.0
33,Susceptible,0.0
33,Infected,0.005625
33,Recovered_Immune,0.900625
33,Death,0.09375
33,Asymptomatic,0.905625
33,Hospitalization,0.000625
33,Severe,0.0
34,Susceptible,0.0
34,Infected,0.005
34,Recovered_Immune,0.90125
34,Death,0.09375
34,Asymptomatic,0.905625
34,Hospitalization,0.000625
34,Severe,0.0
35,Susceptible,0.0
35,Infected,0.0025
35,Recovered_Immune,0.90375
35,Death,0.09375
35,Asymptomatic,0.90625
35,Hospitalization,0.0
35,Severe,0.0
36,Susceptible,0.0
36,Infected,0.001875
36,Recovered_Immune,0.904375
36,Death,0.09375
36,Asymptomatic,0.90625
36,Hospitalization,0.0
36,Severe,0.0
37,Susceptible,0.0
37,Infected,0.00125
37,Recovered_Immune,0.905
37,Death,0.09375
37,Asymptomatic,0.90625
37,Hospitalization,0.0
37,Severe,0.0
38,Susceptible,0.0
38,Infected,0.000625
38,Recovered_Immune,0.905625
38,Death,0.09375
38,Asymptomatic,0.90625
38,Hospitalization,0.0
38,Severe,0.0
39,Susceptible,0.0
39,Infected,0.000625
39,Recovered_Immune,0.905625
39,Death,0.09375
39,Asymptomatic,0.90625
39,Hospitalization,0.0
39,Severe,0.0
40,Susceptible,0.0
40,Infected,0.0
40,Recovered_Immune,0.90625
40,Death,0.09375
40,Asymptomatic,0.90625
40,Hospitalization,0.0
40,Severe,0.0
41,Susceptible,0.0
41,Infected,0.0
41,Recovered_Immune,0.90625
41,Death,0.09375
41,Asymptomatic,0.90625
41,Hospitalization,0.0
41,Severe,0.0
42,Susceptible,0.0
42,Infected,0.0
42,Recovered_Immune,0.90625
42,Death,0.09375
42,Asymptomatic,0.90625
42,Hospitalization,0.0
42,Severe,0.0
43,Susceptible,0.0
43,Infected,0.0
43,Recovered_Immune,0.90625
43,Death,0.09375
43,Asymptomatic,0.90625
43,Hospitalization,0.0
43,Severe,0.0
44,Susceptible,0.0
44,Infected,0.0
44,Recovered_Immune,0.90625
44,Death,0.09375
44,Asymptomatic,0.90625
44,Hospitalization,0.0
44,Severe,0.0
45,Susceptible,0.0
45,Infected,0.0
45,Recovered_Immune,0.90625
45,Death,0.09375
45,Asymptomatic,0.90625
45,Hospitalization,0.0
45,Severe,0.0
46,Susceptible,0.0
46,Infected,0.0
46,Recovered_Immune,0.90625
46,Death,0.09375
46,Asymptomatic,0.90625
46,Hospitalization,0.0
46,Severe,0.0
47,Susceptible,0.0
47,Infected,0.0
47,Recovered_Immune,0.90625
47,Death,0.09375
47,Asymptomatic,0.90625
47,Hospitalization,0.0
47,Severe,0.0
48,Susceptible,0.0
48,Infected,0.0
48,Recovered_Immune,0.90625
48,Death,0.09375
48,Asymptomatic,0.90625
48,Hospitalization,0.0
48,Severe,0.0
49,Susceptible,0.0
49,Infected,0.0
49,Recovered_Immune,0.90625
49,Death,0.09375
49,Asymptomatic,0.90625
49,Hospitalization,0.0
49,Severe,0.0
50,Susceptible,0.0
50,Infected,0.0
50,Recovered_Immune,0.90625
50,Death,0.09375
50,Asymptomatic,0.90625
50,Hospitalization,0.0
50,Severe,0.0
51,Susceptible,0.0
51,Infected,0.0
51,Recovered_Immune,0.90625
51,Death,0.09375
51,Asymptomatic,0.90625
51,Hospitalization,0.0
51,Severe,0.0
52,Susceptible,0.0
52,Infected,0.0
52,Recovered_Immune,0.90625
52,Death,0.09375
52,Asymptomatic,0.90625
52,Hospitalization,0.0
52,Severe,0.0
53,Susceptible,0.0
53,Infected,0.0
53,Recovered_Immune,0.90625
53,Death,0.09375
53,Asymptomatic,0.90625
53,Hospitalization,0.0
53,Severe,0.0
54,Susceptible,0.0
54,Infected,0.0
54,Recovered_Immune,0.90625
54,Death,0.09375
54,Asymptomatic,0.90625
54,Hospitalization,0.0
54,Severe,0.0
55,Susceptible,0.0
55,Infected,0.0
55,Recovered_Immune,0.90625
55,Death,0.09375
55,Asymptomatic,0.90625
55,Hospitalization,0.0
55,Severe,0.0
56,Susceptible,0.0
56,Infected,0.0
56,Recovered_Immune,0.90625
56,Death,0.09375
56,Asymptomatic,0.90625
56,Hospitalization,0.0
56,Severe,0.0
57,Susceptible,0.0
57,Infected,0.0
57,Recovered_Immune,0.90625
57,Death,0.09375
57,Asymptomatic,0.90625
57,Hospitalization,0.0
57,Severe,0.0
58,Susceptible,0.0
58,Infected,0.0
58,Recovered_Immune,0.90625
58,Death,0.09375
58,Asymptomatic,0.90625
58,Hospitalization,0.0
58,Severe,0.0
59,Susceptible,0.0
59,Infected,0.0
59,Recovered_Immune,0.90625
59,Death,0.09375
59,Asymptomatic,0.90625
59,Hospitalization,0.0
59,Severe,0.0
60,Susceptible,0.0
60,Infected,0.0
60,Recovered_Immune,0.90625
60,Death,0.09375
60,Asymptomatic,0.90625
60,Hospitalization,0.0
60,Severe,0.0
61,Susceptible,0.0
61,Infected,0.0
61,Recovered_Immune,0.90625
61,Death,0.09375
61,Asymptomatic,0.90625
61,Hospitalization,0.0
61,Severe,0.0
62,Susceptible,0.0
62,Infected,0.0
62,Recovered_Immune,0.90625
62,Death,0.09375
62,Asymptomatic,0.90625
62,Hospitalization,0.0
62,Severe,0.0
63,Susceptible,0.0
63,Infected,0.0
63,Recovered_Immune,0.90625
63,Death,0.09375
63,Asymptomatic,0.90625
63,Hospitalization,0.0
63,Severe,0.0
64,Susceptible,0.0
64,Infected,0.0
64,Recovered_Immune,0.90625
64,Death,0.09375
64,Asymptomatic,0.90625
64,Hospitalization,0.0
64,Severe,0.0
65,Susceptible,0.0
65,Infected,0.0
65,Recovered_Immune,0.90625
65,Death,0.09375
65,Asymptomatic,0.90625
65,Hospitalization,0.0
65,Severe,0.0
66,Susceptible,0.0
66,Infected,0.0
66,Recovered_Immune,0.90625
66,Death,0.09375
66,Asymptomatic,0.90625
66,Hospitalization,0.0
66,Severe,0.0
67,Susceptible,0.0
67,Infected,0.0
67,Recovered_Immune,0.90625
67,Death,0.09375
67,Asymptomatic,0.90625
67,Hospitalization,0.0
67,Severe,0.0
68,Susceptible,0.0
68,Infected,0.0
68,Recovered_Immune,0.90625
68,Death,0.09375
68,Asymptomatic,0.90625
68,Hospitalization,0.0
68,Severe,0.0
69,Susceptible,0.0
69,Infected,0.0
69,Recovered_Immune,0.90625
69,Death,0.09375
69,Asymptomatic,0.90625
69,Hospitalization,0.0
69,Severe,0.0
70,Susceptible,0.0
70,Infected,0.0
70,Recovered_Immune,0.90625
70,Death,0.09375
70,Asymptomatic,0.90625
