Iteration,Metric,Avg
0,Susceptible,0.8649411764705881
0,Infected,0.08705882352941176
0,Recovered_Immune,0.047058823529411764
0,Death,0.0009411764705882353
0,Asymptomatic,0.9981176470588236
0,Hospitalization,0.0009411764705882353
0,Severe,0.0
1,Susceptible,0.8588235294117647
1,Infected,0.09270588235294118
1,Recovered_Immune,0.047058823529411764
1,Death,0.0014117647058823528
1,Asymptomatic,0.9976470588235294
1,Hospitalization,0.0009411764705882353
1,Severe,0.0
2,Susceptible,0.8517647058823529
2,Infected,0.09929411764705881
2,Recovered_Immune,0.047058823529411764
2,Death,0.0018823529411764706
2,Asymptomatic,0.9971764705882353
2,Hospitalization,0.0009411764705882353
2,Severe,0.0
3,Susceptible,0.8451764705882353
3,Infected,0.10588235294117647
3,Recovered_Immune,0.047058823529411764
3,Death,0.0018823529411764706
3,Asymptomatic,0.9948235294117648
3,Hospitalization,0.0028235294117647056
3,Severe,0.00047058823529411766
4,Susceptible,0.8367058823529412
4,Infected,0.11435294117647059
4,Recovered_Immune,0.047058823529411764
4,Death,0.0018823529411764706
4,Asymptomatic,0.9934117647058823
4,Hospitalization,0.0042352941176470585
4,Severe,0.00047058823529411766
5,Susceptible,0.8249411764705883
5,Infected,0.12611764705882353
5,Recovered_Immune,0.047058823529411764
5,Death,0.0018823529411764706
5,Asymptomatic,0.9896470588235294
5,Hospitalization,0.0075294117647058826
5,Severe,0.0009411764705882353
6,Susceptible,0.8150588235294118
6,Infected,0.136
6,Recovered_Immune,0.047058823529411764
6,Death,0.0018823529411764706
6,Asymptomatic,0.9872941176470589
6,Hospitalization,0.008941176470588235
6,Severe,0.0018823529411764706
7,Susceptible,0.8056470588235295
7,Infected,0.14494117647058824
7,Recovered_Immune,0.047058823529411764
7,Death,0.002352941176470588
7,Asymptomatic,0.9863529411764707
7,Hospitalization,0.009411764705882352
7,Severe,0.0018823529411764706
8,Susceptible,0.7962352941176473
8,Infected,0.15435294117647058
8,Recovered_Immune,0.047058823529411764
8,Death,0.002352941176470588
8,Asymptomatic,0.9854117647058824
8,Hospitalization,0.00988235294117647
8,Severe,0.002352941176470588
9,Susceptible,0.7858823529411764
9,Infected,0.1647058823529412
9,Recovered_Immune,0.047058823529411764
9,Death,0.002352941176470588
9,Asymptomatic,0.9825882352941178
9,Hospitalization,0.012235294117647058
9,Severe,0.0028235294117647056
10,Susceptible,0.7727058823529411
10,Infected,0.1774117647058824
10,Recovered_Immune,0.047058823529411764
10,Death,0.0028235294117647056
10,Asymptomatic,0.9816470588235294
10,Hospitalization,0.01176470588235294
10,Severe,0.0037647058823529413
11,Susceptible,0.7604705882352941
11,Infected,0.18964705882352942
11,Recovered_Immune,0.047058823529411764
11,Death,0.0028235294117647056
11,Asymptomatic,0.9788235294117648
11,Hospitalization,0.014117647058823528
11,Severe,0.0042352941176470585
12,Susceptible,0.7487058823529412
12,Infected,0.20141176470588237
12,Recovered_Immune,0.047058823529411764
12,Death,0.0028235294117647056
12,Asymptomatic,0.9764705882352942
12,Hospitalization,0.016
12,Severe,0.004705882352941176
13,Susceptible,0.7374117647058824
13,Infected,0.21270588235294116
13,Recovered_Immune,0.047058823529411764
13,Death,0.0028235294117647056
13,Asymptomatic,0.9750588235294119
13,Hospitalization,0.016941176470588234
13,Severe,0.005176470588235294
14,Susceptible,0.7242352941176472
14,Infected,0.22494117647058826
14,Recovered_Immune,0.047058823529411764
14,Death,0.0037647058823529413
14,Asymptomatic,0.9727058823529411
14,Hospitalization,0.01788235294117647
14,Severe,0.005647058823529411
15,Susceptible,0.7110588235294117
15,Infected,0.23764705882352943
15,Recovered_Immune,0.047058823529411764
15,Death,0.0042352941176470585
15,Asymptomatic,0.9694117647058824
