Iteration,Metric,Avg
0,Susceptible,0.872
0,Infected,0.08184615384615386
0,Recovered_Immune,0.046153846153846156
0,Death,0.0
0,Asymptomatic,0.9987692307692307
0,Hospitalization,0.0012307692307692308
0,Severe,0.0
1,Susceptible,0.8713846153846154
1,Infected,0.08184615384615386
1,Recovered_Immune,0.046153846153846156
1,Death,0.0006153846153846154
1,Asymptomatic,0.9987692307692307
1,Hospitalization,0.0006153846153846154
1,Severe,0.0
2,Susceptible,0.8713846153846154
2,Infected,0.08123076923076925
2,Recovered_Immune,0.046153846153846156
2,Death,0.0012307692307692308
2,Asymptomatic,0.9975384615384616
2,Hospitalization,0.0012307692307692308
2,Severe,0.0
3,Susceptible,0.8683076923076922
3,Infected,0.0843076923076923
3,Recovered_Immune,0.046153846153846156
3,Death,0.0012307692307692308
3,Asymptomatic,0.9950769230769231
3,Hospitalization,0.0036923076923076927
3,Severe,0.0
4,Susceptible,0.8683076923076922
4,Infected,0.0843076923076923
4,Recovered_Immune,0.046153846153846156
4,Death,0.0012307692307692308
4,Asymptomatic,0.9938461538461538
4,Hospitalization,0.004923076923076923
4,Severe,0.0
5,Susceptible,0.8676923076923078
5,Infected,0.0843076923076923
5,Recovered_Immune,0.046153846153846156
5,Death,0.0018461538461538463
5,Asymptomatic,0.9926153846153847
5,Hospitalization,0.005538461538461539
5,Severe,0.0
6,Susceptible,0.867076923076923
6,Infected,0.08246153846153845
6,Recovered_Immune,0.046153846153846156
6,Death,0.0043076923076923075
6,Asymptomatic,0.9913846153846154
6,Hospitalization,0.0043076923076923075
6,Severe,0.0
7,Susceptible,0.8664615384615385
7,Infected,0.08307692307692306
7,Recovered_Immune,0.046153846153846156
7,Death,0.0043076923076923075
7,Asymptomatic,0.9907692307692308
7,Hospitalization,0.004923076923076923
7,Severe,0.0
8,Susceptible,0.8664615384615385
8,Infected,0.08307692307692306
8,Recovered_Immune,0.046153846153846156
8,Death,0.0043076923076923075
8,Asymptomatic,0.9883076923076923
8,Hospitalization,0.007384615384615385
8,Severe,0.0
9,Susceptible,0.8664615384615385
9,Infected,0.08307692307692306
9,Recovered_Immune,0.046153846153846156
9,Death,0.0043076923076923075
9,Asymptomatic,0.9876923076923078
9,Hospitalization,0.008
9,Severe,0.0
10,Susceptible,0.8658461538461539
10,Infected,0.08369230769230769
10,Recovered_Immune,0.046153846153846156
10,Death,0.0043076923076923075
10,Asymptomatic,0.9864615384615385
10,Hospitalization,0.009230769230769232
10,Severe,0.0
11,Susceptible,0.8646153846153847
11,Infected,0.0843076923076923
11,Recovered_Immune,0.046153846153846156
11,Death,0.004923076923076923
11,Asymptomatic,0.9840000000000001
11,Hospitalization,0.011076923076923078
11,Severe,0.0
12,Susceptible,0.8646153846153847
12,Infected,0.0843076923076923
12,Recovered_Immune,0.046153846153846156
12,Death,0.004923076923076923
12,Asymptomatic,0.9840000000000001
12,Hospitalization,0.011076923076923078
12,Severe,0.0
13,Susceptible,0.8639999999999999
13,Infected,0.08369230769230769
13,Recovered_Immune,0.046153846153846156
13,Death,0.006153846153846154
13,Asymptomatic,0.9840000000000001
13,Hospitalization,0.009846153846153846
13,Severe,0.0
14,Susceptible,0.8627692307692307
14,Infected,0.08492307692307692
14,Recovered_Immune,0.046153846153846156
14,Death,0.006153846153846154
14,Asymptomatic,0.9833846153846154
14,Hospitalization,0.010461538461538461
14,Severe,0.0
15,Susceptible,0.8627692307692307
15,Infected,0.08307692307692309
15,Recovered_Immune,0.046153846153846156
15,Death,0.008
15,Asymptomatic,0.9827692307692308
15,Hospitalization,0.009230769230769232
15,Severe,0.0
16,Susceptible,0.862153846153846
16,Infected,0.08246153846153847
16,Recovered_Immune,0.046153846153846156
16,Death,0.009230769230769232
16,Asymptomatic,0.9815384615384616
16,Hospitalization,0.009230769230769232
16,Severe,0.0
17,Susceptible,0.862153846153846
17,Infected,0.08246153846153847
17,Recovered_Immune,0.046153846153846156
17,Death,0.009230769230769232
17,Asymptomatic,0.980923076923077
17,Hospitalization,0.009846153846153846
17,Severe,0.0
18,Susceptible,0.8615384615384616
18,Infected,0.08307692307692309
18,Recovered_Immune,0.046153846153846156
18,Death,0.009230769230769232
18,Asymptomatic,0.980923076923077
18,Hospitalization,0.009846153846153846
18,Severe,0.0
19,Susceptible,0.8609230769230769
19,Infected,0.08246153846153847
19,Recovered_Immune,0.046153846153846156
19,Death,0.010461538461538461
19,Asymptomatic,0.9803076923076923
19,Hospitalization,0.009230769230769232
19,Severe,0.0
20,Susceptible,0.8609230769230769
20,Infected,0.01353846153846154
20,Recovered_Immune,0.11507692307692308
20,Death,0.010461538461538461
20,Asymptomatic,0.988923076923077
20,Hospitalization,0.0006153846153846154
20,Severe,0.0
21,Susceptible,0.8609230769230769
21,Infected,0.010461538461538461
