Iteration,Metric,Avg
0,Susceptible,0.8988888888888888
0,Infected,0.07333333333333333
0,Recovered_Immune,0.027777777777777776
0,Death,0.0
0,Asymptomatic,0.9988888888888888
0,Hospitalization,0.0011111111111111111
0,Severe,0.0
1,Susceptible,0.8833333333333333
1,Infected,0.08888888888888889
1,Recovered_Immune,0.027777777777777776
1,Death,0.0
1,Asymptomatic,0.9977777777777778
1,Hospitalization,0.0022222222222222222
1,Severe,0.0
2,Susceptible,0.8599999999999999
2,Infected,0.11222222222222224
2,Recovered_Immune,0.027777777777777776
2,Death,0.0
2,Asymptomatic,0.9977777777777778
2,Hospitalization,0.0022222222222222222
2,Severe,0.0
3,Susceptible,0.8433333333333334
3,Infected,0.12777777777777777
3,Recovered_Immune,0.027777777777777776
3,Death,0.0011111111111111111
3,Asymptomatic,0.9933333333333334
3,Hospitalization,0.005555555555555556
3,Severe,0.0
4,Susceptible,0.8322222222222223
4,Infected,0.1388888888888889
4,Recovered_Immune,0.027777777777777776
4,Death,0.0011111111111111111
4,Asymptomatic,0.99
4,Hospitalization,0.008888888888888889
4,Severe,0.0
5,Susceptible,0.8055555555555556
5,Infected,0.16444444444444442
5,Recovered_Immune,0.027777777777777776
5,Death,0.0022222222222222222
5,Asymptomatic,0.9877777777777778
5,Hospitalization,0.01
5,Severe,0.0
6,Susceptible,0.78
6,Infected,0.18666666666666668
6,Recovered_Immune,0.027777777777777776
6,Death,0.005555555555555556
6,Asymptomatic,0.9866666666666667
6,Hospitalization,0.0077777777777777776
6,Severe,0.0
7,Susceptible,0.7633333333333333
7,Infected,0.2033333333333333
7,Recovered_Immune,0.027777777777777776
7,Death,0.005555555555555556
7,Asymptomatic,0.9833333333333334
7,Hospitalization,0.011111111111111112
7,Severe,0.0
8,Susceptible,0.7377777777777778
8,Infected,0.2288888888888889
8,Recovered_Immune,0.027777777777777776
8,Death,0.005555555555555556
8,Asymptomatic,0.9822222222222223
8,Hospitalization,0.012222222222222223
8,Severe,0.0
9,Susceptible,0.7277777777777777
9,Infected,0.23555555555555557
9,Recovered_Immune,0.027777777777777776
9,Death,0.008888888888888889
9,Asymptomatic,0.9766666666666667
9,Hospitalization,0.014444444444444444
9,Severe,0.0
10,Susceptible,0.7077777777777777
10,Infected,0.2533333333333333
10,Recovered_Immune,0.027777777777777776
10,Death,0.011111111111111112
10,Asymptomatic,0.97
10,Hospitalization,0.01888888888888889
10,Severe,0.0
11,Susceptible,0.6944444444444444
11,Infected,0.26555555555555554
11,Recovered_Immune,0.027777777777777776
11,Death,0.012222222222222221
11,Asymptomatic,0.97
11,Hospitalization,0.017777777777777778
11,Severe,0.0
12,Susceptible,0.6788888888888889
12,Infected,0.28
12,Recovered_Immune,0.027777777777777776
12,Death,0.013333333333333332
12,Asymptomatic,0.97
12,Hospitalization,0.016666666666666666
12,Severe,0.0
13,Susceptible,0.6555555555555556
13,Infected,0.3022222222222222
13,Recovered_Immune,0.027777777777777776
13,Death,0.014444444444444442
13,Asymptomatic,0.9677777777777777
13,Hospitalization,0.017777777777777778
13,Severe,0.0
14,Susceptible,0.6355555555555555
14,Infected,0.3211111111111111
14,Recovered_Immune,0.027777777777777776
14,Death,0.015555555555555553
14,Asymptomatic,0.9622222222222223
14,Hospitalization,0.022222222222222223
14,Severe,0.0
15,Susceptible,0.6233333333333333
15,Infected,0.3322222222222222
15,Recovered_Immune,0.027777777777777776
15,Death,0.016666666666666666
15,Asymptomatic,0.9577777777777777
15,Hospitalization,0.025555555555555554
15,Severe,0.0
16,Susceptible,0.6144444444444445
16,Infected,0.34
16,Recovered_Immune,0.027777777777777776
16,Death,0.017777777777777778
16,Asymptomatic,0.9522222222222223
16,Hospitalization,0.03
16,Severe,0.0
17,Susceptible,0.6066666666666667
17,Infected,0.34555555555555556
17,Recovered_Immune,0.027777777777777776
17,Death,0.02
17,Asymptomatic,0.9477777777777777
17,Hospitalization,0.03222222222222222
17,Severe,0.0
