Iteration,Metric,Avg
0,Susceptible,0.9229268292682927
0,Infected,0.028292682926829273
0,Recovered_Immune,0.04878048780487806
0,Death,0.0
0,Asymptomatic,0.9990243902439024
0,Hospitalization,0.000975609756097561
0,Severe,0.0
1,Susceptible,0.9195121951219513
1,Infected,0.03170731707317073
1,Recovered_Immune,0.04878048780487806
1,Death,0.0
1,Asymptomatic,0.9990243902439024
1,Hospitalization,0.0004878048780487805
1,Severe,0.0004878048780487805
2,Susceptible,0.9141463414634147
2,Infected,0.03707317073170732
2,Recovered_Immune,0.04878048780487806
2,Death,0.0
2,Asymptomatic,0.9985365853658535
2,Hospitalization,0.000975609756097561
2,Severe,0.0004878048780487805
3,Susceptible,0.9102439024390244
3,Infected,0.04097560975609756
3,Recovered_Immune,0.04878048780487806
3,Death,0.0
3,Asymptomatic,0.9985365853658535
3,Hospitalization,0.000975609756097561
3,Severe,0.0004878048780487805
4,Susceptible,0.9034146341463415
4,Infected,0.04780487804878049
4,Recovered_Immune,0.04878048780487806
4,Death,0.0
4,Asymptomatic,0.998048780487805
4,Hospitalization,0.0014634146341463417
4,Severe,0.0004878048780487805
5,Susceptible,0.8970731707317074
5,Infected,0.05365853658536586
5,Recovered_Immune,0.04878048780487806
5,Death,0.0004878048780487805
5,Asymptomatic,0.9965853658536585
5,Hospitalization,0.0024390243902439024
5,Severe,0.0004878048780487805
6,Susceptible,0.8878048780487805
6,Infected,0.06292682926829268
6,Recovered_Immune,0.04878048780487806
6,Death,0.0004878048780487805
6,Asymptomatic,0.9965853658536585
6,Hospitalization,0.001951219512195122
6,Severe,0.000975609756097561
7,Susceptible,0.878048780487805
7,Infected,0.0726829268292683
7,Recovered_Immune,0.04878048780487806
7,Death,0.0004878048780487805
7,Asymptomatic,0.9960975609756098
7,Hospitalization,0.0024390243902439024
7,Severe,0.000975609756097561
8,Susceptible,0.8707317073170732
8,Infected,0.07951219512195122
8,Recovered_Immune,0.04878048780487806
8,Death,0.000975609756097561
8,Asymptomatic,0.9951219512195122
8,Hospitalization,0.0029268292682926834
8,Severe,0.000975609756097561
9,Susceptible,0.8653658536585367
9,Infected,0.08439024390243903
9,Recovered_Immune,0.04878048780487806
9,Death,0.0014634146341463417
9,Asymptomatic,0.9946341463414634
9,Hospitalization,0.0029268292682926834
9,Severe,0.000975609756097561
10,Susceptible,0.8536585365853658
10,Infected,0.09609756097560976
10,Recovered_Immune,0.04878048780487806
10,Death,0.0014634146341463417
10,Asymptomatic,0.9936585365853658
10,Hospitalization,0.003902439024390244
10,Severe,0.000975609756097561
11,Susceptible,0.8424390243902438
11,Infected,0.10731707317073173
11,Recovered_Immune,0.04878048780487806
