Iteration,Metric,Avg
0,Susceptible,0.8525
0,Infected,0.11625
0,Recovered_Immune,0.03125
0,Death,0.0
0,Asymptomatic,0.99875
0,Hospitalization,0.00125
0,Severe,0.0
1,Susceptible,0.83125
1,Infected,0.13625
1,Recovered_Immune,0.03125
1,Death,0.00125
1,Asymptomatic,0.99875
1,Hospitalization,0.0
1,Severe,0.0
2,Susceptible,0.805
2,Infected,0.1625
2,Recovered_Immune,0.03125
2,Death,0.00125
2,Asymptomatic,0.99375
2,Hospitalization,0.005
2,Severe,0.0
3,Susceptible,0.7875
3,Infected,0.18
3,Recovered_Immune,0.03125
3,Death,0.00125
3,Asymptomatic,0.9925
3,Hospitalization,0.00625
3,Severe,0.0
4,Susceptible,0.76125
4,Infected,0.20625
4,Recovered_Immune,0.03125
4,Death,0.00125
4,Asymptomatic,0.9925
4,Hospitalization,0.005
4,Severe,0.00125
5,Susceptible,0.74375
5,Infected,0.22375
5,Recovered_Immune,0.03125
5,Death,0.00125
5,Asymptomatic,0.99
5,Hospitalization,0.0075
5,Severe,0.00125
6,Susceptible,0.72875
6,Infected,0.23875
6,Recovered_Immune,0.03125
6,Death,0.00125
6,Asymptomatic,0.98625
6,Hospitalization,0.01
6,Severe,0.0025
7,Susceptible,0.70625
7,Infected,0.26
7,Recovered_Immune,0.03125
7,Death,0.0025
7,Asymptomatic,0.98375
7,Hospitalization,0.01125
7,Severe,0.0025
8,Susceptible,0.68875
8,Infected,0.27625
8,Recovered_Immune,0.03125
8,Death,0.00375
8,Asymptomatic,0.98
8,Hospitalization,0.0125
8,Severe,0.00375
9,Susceptible,0.675
9,Infected,0.28875
9,Recovered_Immune,0.03125
9,Death,0.005
9,Asymptomatic,0.9775
9,Hospitalization,0.0125
9,Severe,0.005
10,Susceptible,0.66125
10,Infected,0.29875
10,Recovered_Immune,0.03125
10,Death,0.00875
10,Asymptomatic,0.97125
10,Hospitalization,0.015
10,Severe,0.005
11,Susceptible,0.64
11,Infected,0.31875
11,Recovered_Immune,0.03125
11,Death,0.01
11,Asymptomatic,0.9675
11,Hospitalization,0.0175
11,Severe,0.005
12,Susceptible,0.625
12,Infected,0.33375
12,Recovered_Immune,0.03125
12,Death,0.01
12,Asymptomatic,0.9675
12,Hospitalization,0.0175
12,Severe,0.005
13,Susceptible,0.60625
13,Infected,0.35125
13,Recovered_Immune,0.03125
13,Death,0.01125
13,Asymptomatic,0.9625
13,Hospitalization,0.02125
13,Severe,0.005
14,Susceptible,0.5975
14,Infected,0.36
14,Recovered_Immune,0.03125
14,Death,0.01125
14,Asymptomatic,0.9575
14,Hospitalization,0.025
14,Severe,0.00625
15,Susceptible,0.58
15,Infected,0.37625
15,Recovered_Immune,0.03125
15,Death,0.0125
15,Asymptomatic,0.955
15,Hospitalization,0.02625
15,Severe,0.00625
16,Susceptible,0.57
16,Infected,0.38125
16,Recovered_Immune,0.03125
16,Death,0.0175
16,Asymptomatic,0.95125
16,Hospitalization,0.02375
16,Severe,0.0075
17,Susceptible,0.5575
17,Infected,0.39125
17,Recovered_Immune,0.03125
17,Death,0.02
17,Asymptomatic,0.9475
17,Hospitalization,0.025
17,Severe,0.0075
18,Susceptible,0.545
18,Infected,0.40375
18,Recovered_Immune,0.03125
18,Death,0.02
18,Asymptomatic,0.9425
18,Hospitalization,0.03
18,Severe,0.0075
19,Susceptible,0.53375
19,Infected,0.415
19,Recovered_Immune,0.03125
19,Death,0.02
19,Asymptomatic,0.93875
19,Hospitalization,0.03375
19,Severe,0.0075
20,Susceptible,0.5225
20,Infected,0.3625
20,Recovered_Immune,0.09
20,Death,0.025
20,Asymptomatic,0.9425
20,Hospitalization,0.02625
20,Severe,0.00625
21,Susceptible,0.50875
21,Infected,0.32375
21,Recovered_Immune,0.1425
21,Death,0.025
21,Asymptomatic,0.95
21,Hospitalization,0.0225
21,Severe,0.0025
22,Susceptible,0.50125
22,Infected,0.31
22,Recovered_Immune,0.1625
22,Death,0.02625
22,Asymptomatic,0.95125
22,Hospitalization,0.02125
22,Severe,0.00125
23,Susceptible,0.48875
23,Infected,0.2975
