Iteration,Metric,Avg
0,Susceptible,0.8715789473684211
0,Infected,0.08894736842105264
0,Recovered_Immune,0.039473684210526314
0,Death,0.0
0,Asymptomatic,0.9994736842105263
0,Hospitalization,0.0005263157894736842
0,Severe,0.0
1,Susceptible,0.8542105263157894
1,Infected,0.10578947368421052
1,Recovered_Immune,0.039473684210526314
1,Death,0.0005263157894736842
1,Asymptomatic,0.9968421052631578
1,Hospitalization,0.002631578947368421
1,Severe,0.0
2,Susceptible,0.8321052631578948
2,Infected,0.12789473684210526
2,Recovered_Immune,0.039473684210526314
2,Death,0.0005263157894736842
2,Asymptomatic,0.9942105263157893
2,Hospitalization,0.005263157894736842
2,Severe,0.0
3,Susceptible,0.8094736842105265
3,Infected,0.15
3,Recovered_Immune,0.039473684210526314
3,Death,0.0010526315789473684
3,Asymptomatic,0.9921052631578948
3,Hospitalization,0.00631578947368421
3,Severe,0.0005263157894736842
4,Susceptible,0.7847368421052632
4,Infected,0.17473684210526316
4,Recovered_Immune,0.039473684210526314
4,Death,0.0010526315789473684
4,Asymptomatic,0.9894736842105263
4,Hospitalization,0.008421052631578947
4,Severe,0.0010526315789473684
5,Susceptible,0.7626315789473683
5,Infected,0.19684210526315787
5,Recovered_Immune,0.039473684210526314
5,Death,0.0010526315789473684
5,Asymptomatic,0.9868421052631579
5,Hospitalization,0.010526315789473684
5,Severe,0.0015789473684210526
6,Susceptible,0.743684210526316
6,Infected,0.2157894736842105
6,Recovered_Immune,0.039473684210526314
6,Death,0.0010526315789473684
6,Asymptomatic,0.9852631578947368
6,Hospitalization,0.012105263157894735
6,Severe,0.0015789473684210526
7,Susceptible,0.7215789473684212
7,Infected,0.23789473684210527
7,Recovered_Immune,0.039473684210526314
7,Death,0.0010526315789473684
7,Asymptomatic,0.9836842105263157
7,Hospitalization,0.01263157894736842
7,Severe,0.002631578947368421
8,Susceptible,0.7026315789473684
8,Infected,0.25578947368421057
8,Recovered_Immune,0.039473684210526314
8,Death,0.002105263157894737
8,Asymptomatic,0.9794736842105263
8,Hospitalization,0.014210526315789474
8,Severe,0.004210526315789474
9,Susceptible,0.6868421052631579
9,Infected,0.2715789473684211
9,Recovered_Immune,0.039473684210526314
9,Death,0.002105263157894737
9,Asymptomatic,0.9763157894736841
9,Hospitalization,0.016315789473684207
9,Severe,0.005263157894736842
10,Susceptible,0.6636842105263158
10,Infected,0.2942105263157895
10,Recovered_Immune,0.039473684210526314
10,Death,0.002631578947368421
10,Asymptomatic,0.9726315789473685
10,Hospitalization,0.01894736842105263
10,Severe,0.005789473684210527
11,Susceptible,0.6368421052631579
11,Infected,0.3210526315789474
11,Recovered_Immune,0.039473684210526314
11,Death,0.002631578947368421
11,Asymptomatic,0.9705263157894737
11,Hospitalization,0.017894736842105262
11,Severe,0.008947368421052631
12,Susceptible,0.6089473684210527
12,Infected,0.34842105263157896
12,Recovered_Immune,0.039473684210526314
12,Death,0.003157894736842105
12,Asymptomatic,0.9663157894736841
12,Hospitalization,0.02052631578947368
12,Severe,0.01
13,Susceptible,0.5805263157894737
13,Infected,0.37684210526315787
13,Recovered_Immune,0.039473684210526314
13,Death,0.003157894736842105
13,Asymptomatic,0.9636842105263157
13,Hospitalization,0.02263157894736842
13,Severe,0.010526315789473684
14,Susceptible,0.5557894736842105
14,Infected,0.4005263157894737
14,Recovered_Immune,0.039473684210526314
14,Death,0.004210526315789474
14,Asymptomatic,0.9573684210526315
14,Hospitalization,0.026842105263157893
14,Severe,0.011578947368421052
15,Susceptible,0.5347368421052632
15,Infected,0.42105263157894735
15,Recovered_Immune,0.039473684210526314
15,Death,0.004736842105263157
15,Asymptomatic,0.9547368421052631
15,Hospitalization,0.02526315789473684
15,Severe,0.015263157894736841
16,Susceptible,0.5147368421052633
16,Infected,0.44
16,Recovered_Immune,0.039473684210526314
16,Death,0.005789473684210527
16,Asymptomatic,0.9468421052631578
16,Hospitalization,0.028947368421052628
16,Severe,0.018421052631578946
17,Susceptible,0.49526315789473685
17,Infected,0.45894736842105266
17,Recovered_Immune,0.039473684210526314
17,Death,0.00631578947368421
17,Asymptomatic,0.9421052631578948
17,Hospitalization,0.03210526315789474
17,Severe,0.019473684210526313
18,Susceptible,0.4726315789473684
18,Infected,0.4805263157894737
18,Recovered_Immune,0.039473684210526314
18,Death,0.007368421052631577
18,Asymptomatic,0.9378947368421052
18,Hospitalization,0.034210526315789476
18,Severe,0.02052631578947368
19,Susceptible,0.4494736842105263
19,Infected,0.5026315789473684
19,Recovered_Immune,0.039473684210526314
19,Death,0.008421052631578947
19,Asymptomatic,0.9300000000000002
19,Hospitalization,0.038947368421052626
19,Severe,0.02263157894736842
20,Susceptible,0.43210526315789477
20,Infected,0.46789473684210525
20,Recovered_Immune,0.08947368421052632
20,Death,0.010526315789473684
20,Asymptomatic,0.9305263157894736
20,Hospitalization,0.04052631578947368
20,Severe,0.018421052631578946
21,Susceptible,0.40842105263157896
21,Infected,0.4536842105263158
21,Recovered_Immune,0.12473684210526315
21,Death,0.013157894736842106
21,Asymptomatic,0.9357894736842105
21,Hospitalization,0.03421052631578947
21,Severe,0.016842105263157894
22,Susceptible,0.38789473684210535
22,Infected,0.45684210526315794
22,Recovered_Immune,0.14105263157894737
22,Death,0.014210526315789474
22,Asymptomatic,0.9342105263157895
22,Hospitalization,0.03684210526315789
22,Severe,0.014736842105263158
23,Susceptible,0.37421052631578944
23,Infected,0.4489473684210526
23,Recovered_Immune,0.16157894736842107
23,Death,0.015263157894736841
23,Asymptomatic,0.9352631578947368
23,Hospitalization,0.03736842105263158
23,Severe,0.012105263157894737
24,Susceptible,0.3605263157894737
24,Infected,0.44
24,Recovered_Immune,0.18368421052631576
24,Death,0.015789473684210527
24,Asymptomatic,0.9357894736842105
24,Hospitalization,0.03368421052631579
24,Severe,0.014736842105263158
25,Susceptible,0.35105263157894734
25,Infected,0.4242105263157894
25,Recovered_Immune,0.20789473684210527
25,Death,0.016842105263157894
25,Asymptomatic,0.9331578947368421
25,Hospitalization,0.03368421052631579
25,Severe,0.01631578947368421
26,Susceptible,0.3389473684210526
