Iteration,Metric,Avg
0,Susceptible,0.92
0,Infected,0.03348837209302326
0,Recovered_Immune,0.046511627906976744
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.909767441860465
1,Infected,0.04372093023255814
1,Recovered_Immune,0.046511627906976744
1,Death,0.0
1,Asymptomatic,1.0
1,Hospitalization,0.0
1,Severe,0.0
2,Susceptible,0.8967441860465116
2,Infected,0.05674418604651163
2,Recovered_Immune,0.046511627906976744
2,Death,0.0
2,Asymptomatic,0.9990697674418604
2,Hospitalization,0.0009302325581395348
2,Severe,0.0
3,Susceptible,0.8920930232558139
3,Infected,0.0613953488372093
3,Recovered_Immune,0.046511627906976744
3,Death,0.0
3,Asymptomatic,0.998139534883721
3,Hospitalization,0.0018604651162790697
3,Severe,0.0
4,Susceptible,0.881860465116279
4,Infected,0.07162790697674418
4,Recovered_Immune,0.046511627906976744
4,Death,0.0
4,Asymptomatic,0.998139534883721
4,Hospitalization,0.0018604651162790697
4,Severe,0.0
5,Susceptible,0.8753488372093023
5,Infected,0.07813953488372093
5,Recovered_Immune,0.046511627906976744
5,Death,0.0
5,Asymptomatic,0.998139534883721
5,Hospitalization,0.0018604651162790697
5,Severe,0.0
6,Susceptible,0.867906976744186
6,Infected,0.08558139534883721
6,Recovered_Immune,0.046511627906976744
6,Death,0.0
6,Asymptomatic,0.9962790697674418
6,Hospitalization,0.0037209302325581393
6,Severe,0.0
7,Susceptible,0.8539534883720932
7,Infected,0.09953488372093025
7,Recovered_Immune,0.046511627906976744
7,Death,0.0
7,Asymptomatic,0.9934883720930233
7,Hospitalization,0.005581395348837209
7,Severe,0.0009302325581395348
8,Susceptible,0.8465116279069769
8,Infected,0.10697674418604652
8,Recovered_Immune,0.046511627906976744
8,Death,0.0
8,Asymptomatic,0.9916279069767441
8,Hospitalization,0.0065116279069767444
8,Severe,0.0018604651162790697
9,Susceptible,0.8306976744186048
9,Infected,0.12279069767441861
9,Recovered_Immune,0.046511627906976744
9,Death,0.0
9,Asymptomatic,0.9916279069767441
9,Hospitalization,0.005581395348837209
9,Severe,0.0027906976744186047
10,Susceptible,0.8204651162790699
10,Infected,0.13302325581395352
10,Recovered_Immune,0.046511627906976744
10,Death,0.0
10,Asymptomatic,0.9906976744186045
10,Hospitalization,0.005581395348837209
10,Severe,0.0037209302325581393
11,Susceptible,0.8
11,Infected,0.15348837209302327
11,Recovered_Immune,0.046511627906976744
11,Death,0.0
11,Asymptomatic,0.9879069767441859
11,Hospitalization,0.007441860465116279
11,Severe,0.004651162790697674
12,Susceptible,0.7916279069767442
12,Infected,0.16186046511627908
12,Recovered_Immune,0.046511627906976744
12,Death,0.0
12,Asymptomatic,0.9832558139534882
12,Hospitalization,0.011162790697674419
12,Severe,0.005581395348837209
13,Susceptible,0.7804651162790697
13,Infected,0.1730232558139535
13,Recovered_Immune,0.046511627906976744
13,Death,0.0
13,Asymptomatic,0.9823255813953489
13,Hospitalization,0.012093023255813953
13,Severe,0.005581395348837209
14,Susceptible,0.7693023255813953
14,Infected,0.1832558139534884
14,Recovered_Immune,0.046511627906976744
14,Death,0.0009302325581395348
14,Asymptomatic,0.9776744186046511
14,Hospitalization,0.01581395348837209
14,Severe,0.005581395348837209
15,Susceptible,0.7506976744186047
15,Infected,0.2018604651162791
15,Recovered_Immune,0.046511627906976744
15,Death,0.0009302325581395348
15,Asymptomatic,0.9776744186046511
15,Hospitalization,0.013953488372093023
15,Severe,0.007441860465116279
16,Susceptible,0.7386046511627906
16,Infected,0.21395348837209302
16,Recovered_Immune,0.046511627906976744
16,Death,0.0009302325581395348
16,Asymptomatic,0.9776744186046511
16,Hospitalization,0.013023255813953487
16,Severe,0.008372093023255815
17,Susceptible,0.7265116279069769
17,Infected,0.22604651162790698
17,Recovered_Immune,0.046511627906976744
17,Death,0.0009302325581395348
17,Asymptomatic,0.9767441860465115
17,Hospitalization,0.013023255813953487
17,Severe,0.00930232558139535
18,Susceptible,0.7116279069767443
18,Infected,0.24093023255813953
18,Recovered_Immune,0.046511627906976744
18,Death,0.0009302325581395348
18,Asymptomatic,0.9758139534883721
18,Hospitalization,0.013953488372093021
18,Severe,0.00930232558139535
19,Susceptible,0.6976744186046513
19,Infected,0.25488372093023254
19,Recovered_Immune,0.046511627906976744
19,Death,0.0009302325581395348
19,Asymptomatic,0.9720930232558139
19,Hospitalization,0.016744186046511626
19,Severe,0.010232558139534885
20,Susceptible,0.6809302325581396
20,Infected,0.24744186046511626
20,Recovered_Immune,0.0697674418604651
20,Death,0.0018604651162790697
20,Asymptomatic,0.9702325581395348
20,Hospitalization,0.0186046511627907
20,Severe,0.00930232558139535
21,Susceptible,0.6660465116279071
21,Infected,0.25209302325581395
21,Recovered_Immune,0.08
21,Death,0.0018604651162790697
21,Asymptomatic,0.9693023255813954
21,Hospitalization,0.016744186046511626
21,Severe,0.012093023255813953
22,Susceptible,0.6530232558139535
22,Infected,0.25302325581395346
22,Recovered_Immune,0.09023255813953489
22,Death,0.0037209302325581393
22,Asymptomatic,0.9702325581395348
22,Hospitalization,0.014883720930232557
22,Severe,0.011162790697674419
23,Susceptible,0.6353488372093024
23,Infected,0.25488372093023254
23,Recovered_Immune,0.10325581395348836
23,Death,0.0065116279069767444
23,Asymptomatic,0.9702325581395348
23,Hospitalization,0.012093023255813953
23,Severe,0.011162790697674419
24,Susceptible,0.6232558139534884
24,Infected,0.26139534883720933
24,Recovered_Immune,0.10790697674418605
24,Death,0.007441860465116279
24,Asymptomatic,0.9720930232558138
24,Hospitalization,0.00930232558139535
24,Severe,0.011162790697674419
25,Susceptible,0.6102325581395349
25,Infected,0.2651162790697674
25,Recovered_Immune,0.1172093023255814
25,Death,0.007441860465116279
25,Asymptomatic,0.9702325581395348
25,Hospitalization,0.012093023255813953
25,Severe,0.010232558139534885
26,Susceptible,0.5990697674418605
26,Infected,0.26976744186046514
26,Recovered_Immune,0.12372093023255813
26,Death,0.007441860465116279
26,Asymptomatic,0.9655813953488372
26,Hospitalization,0.016744186046511626
26,Severe,0.010232558139534885
27,Susceptible,0.586046511627907
27,Infected,0.2753488372093023
27,Recovered_Immune,0.13116279069767442
27,Death,0.007441860465116279
27,Asymptomatic,0.9665116279069766
27,Hospitalization,0.014883720930232557
27,Severe,0.011162790697674419
28,Susceptible,0.573953488372093
28,Infected,0.2734883720930233
28,Recovered_Immune,0.14511627906976743
28,Death,0.007441860465116279
28,Asymptomatic,0.9665116279069766
28,Hospitalization,0.016744186046511626
28,Severe,0.009302325581395349
29,Susceptible,0.56
29,Infected,0.28
29,Recovered_Immune,0.15255813953488373
29,Death,0.007441860465116279
29,Asymptomatic,0.9683720930232559
29,Hospitalization,0.014883720930232557
29,Severe,0.009302325581395349
30,Susceptible,0.5534883720930233
30,Infected,0.2716279069767442
30,Recovered_Immune,0.1674418604651163
30,Death,0.007441860465116279
30,Asymptomatic,0.9702325581395348
30,Hospitalization,0.012093023255813953
30,Severe,0.010232558139534885
31,Susceptible,0.5432558139534883
31,Infected,0.27162790697674416
31,Recovered_Immune,0.1776744186046512
31,Death,0.007441860465116279
31,Asymptomatic,0.9711627906976744
31,Hospitalization,0.012093023255813953
31,Severe,0.009302325581395349
32,Susceptible,0.533953488372093
