Iteration,Metric,Avg
0,Susceptible,0.8866666666666666
0,Infected,0.11333333333333333
0,Recovered_Immune,0.0
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.8866666666666666
1,Infected,0.11333333333333333
1,Recovered_Immune,0.0
1,Death,0.0
1,Asymptomatic,0.9966666666666666
1,Hospitalization,0.003333333333333333
1,Severe,0.0
2,Susceptible,0.8733333333333333
2,Infected,0.12666666666666665
2,Recovered_Immune,0.0
2,Death,0.0
2,Asymptomatic,0.9933333333333333
2,Hospitalization,0.006666666666666666
2,Severe,0.0
3,Susceptible,0.8633333333333333
3,Infected,0.13666666666666666
3,Recovered_Immune,0.0
3,Death,0.0
3,Asymptomatic,0.9833333333333333
3,Hospitalization,0.016666666666666666
3,Severe,0.0
4,Susceptible,0.8599999999999999
4,Infected,0.13999999999999999
4,Recovered_Immune,0.0
4,Death,0.0
4,Asymptomatic,0.98
4,Hospitalization,0.019999999999999997
4,Severe,0.0
5,Susceptible,0.8533333333333333
5,Infected,0.14666666666666667
5,Recovered_Immune,0.0
5,Death,0.0
5,Asymptomatic,0.98
5,Hospitalization,0.019999999999999997
5,Severe,0.0
6,Susceptible,0.8533333333333333
6,Infected,0.14333333333333334
6,Recovered_Immune,0.0
6,Death,0.003333333333333333
6,Asymptomatic,0.98
6,Hospitalization,0.016666666666666666
6,Severe,0.0
7,Susceptible,0.8499999999999999
7,Infected,0.14666666666666667
7,Recovered_Immune,0.0
7,Death,0.003333333333333333
7,Asymptomatic,0.98
7,Hospitalization,0.016666666666666666
7,Severe,0.0
8,Susceptible,0.8433333333333333
8,Infected,0.15333333333333332
8,Recovered_Immune,0.0
8,Death,0.003333333333333333
8,Asymptomatic,0.98
8,Hospitalization,0.016666666666666666
8,Severe,0.0
9,Susceptible,0.8366666666666666
9,Infected,0.15666666666666665
9,Recovered_Immune,0.0
9,Death,0.006666666666666666
9,Asymptomatic,0.98
9,Hospitalization,0.013333333333333332
9,Severe,0.0
10,Susceptible,0.8233333333333333
10,Infected,0.17
10,Recovered_Immune,0.0
10,Death,0.006666666666666666
10,Asymptomatic,0.98
10,Hospitalization,0.013333333333333332
10,Severe,0.0
11,Susceptible,0.8133333333333332
11,Infected,0.18
11,Recovered_Immune,0.0
11,Death,0.006666666666666666
11,Asymptomatic,0.98
11,Hospitalization,0.013333333333333332
11,Severe,0.0
12,Susceptible,0.8033333333333332
12,Infected,0.19
12,Recovered_Immune,0.0
12,Death,0.006666666666666666
12,Asymptomatic,0.98
12,Hospitalization,0.013333333333333332
12,Severe,0.0
13,Susceptible,0.8
13,Infected,0.19333333333333333
13,Recovered_Immune,0.0
13,Death,0.006666666666666666
13,Asymptomatic,0.98
13,Hospitalization,0.013333333333333332
13,Severe,0.0
14,Susceptible,0.7966666666666667
14,Infected,0.19666666666666666
14,Recovered_Immune,0.0
14,Death,0.006666666666666666
14,Asymptomatic,0.9733333333333333
14,Hospitalization,0.02
14,Severe,0.0
15,Susceptible,0.7966666666666667
15,Infected,0.19666666666666666
15,Recovered_Immune,0.0
15,Death,0.006666666666666666
15,Asymptomatic,0.9699999999999999
15,Hospitalization,0.023333333333333334
15,Severe,0.0
16,Susceptible,0.7899999999999998
16,Infected,0.2033333333333333
16,Recovered_Immune,0.0
16,Death,0.006666666666666666
16,Asymptomatic,0.9699999999999999
16,Hospitalization,0.023333333333333334
16,Severe,0.0
17,Susceptible,0.7833333333333333
17,Infected,0.20666666666666664
17,Recovered_Immune,0.0
17,Death,0.01
17,Asymptomatic,0.9699999999999999
17,Hospitalization,0.019999999999999997
17,Severe,0.0
18,Susceptible,0.78
18,Infected,0.20999999999999996
18,Recovered_Immune,0.0
18,Death,0.01
18,Asymptomatic,0.9699999999999999
18,Hospitalization,0.019999999999999997
18,Severe,0.0
19,Susceptible,0.77
19,Infected,0.21666666666666665
19,Recovered_Immune,0.0
19,Death,0.013333333333333332
19,Asymptomatic,0.9699999999999999
19,Hospitalization,0.016666666666666666
19,Severe,0.0
20,Susceptible,0.7633333333333333
20,Infected,0.14666666666666667
20,Recovered_Immune,0.07666666666666666
20,Death,0.013333333333333332
20,Asymptomatic,0.9766666666666667
20,Hospitalization,0.01
20,Severe,0.0
21,Susceptible,0.76
21,Infected,0.12
21,Recovered_Immune,0.10666666666666666
21,Death,0.013333333333333332
21,Asymptomatic,0.9800000000000001
21,Hospitalization,0.006666666666666666
21,Severe,0.0
22,Susceptible,0.76
22,Infected,0.12
22,Recovered_Immune,0.10666666666666666
22,Death,0.013333333333333332
22,Asymptomatic,0.9800000000000001
22,Hospitalization,0.006666666666666666
22,Severe,0.0
23,Susceptible,0.7499999999999999
23,Infected,0.11666666666666665
23,Recovered_Immune,0.11999999999999998
23,Death,0.013333333333333332
23,Asymptomatic,0.9833333333333333
23,Hospitalization,0.003333333333333333
23,Severe,0.0
24,Susceptible,0.7433333333333333
24,Infected,0.11666666666666665
24,Recovered_Immune,0.12666666666666665
24,Death,0.013333333333333332
24,Asymptomatic,0.9833333333333333
24,Hospitalization,0.003333333333333333
24,Severe,0.0
25,Susceptible,0.7399999999999999
25,Infected,0.11666666666666668
25,Recovered_Immune,0.13
25,Death,0.013333333333333332
25,Asymptomatic,0.9833333333333333
25,Hospitalization,0.003333333333333333
25,Severe,0.0
26,Susceptible,0.7366666666666666
26,Infected,0.11333333333333333
26,Recovered_Immune,0.13666666666666666
26,Death,0.013333333333333332
26,Asymptomatic,0.9833333333333333
26,Hospitalization,0.003333333333333333
26,Severe,0.0
27,Susceptible,0.7333333333333333
27,Infected,0.11666666666666665
27,Recovered_Immune,0.13666666666666666
27,Death,0.013333333333333332
27,Asymptomatic,0.9833333333333333
27,Hospitalization,0.003333333333333333
27,Severe,0.0
28,Susceptible,0.7299999999999999
28,Infected,0.11666666666666668
28,Recovered_Immune,0.14
28,Death,0.013333333333333332
28,Asymptomatic,0.9833333333333333
28,Hospitalization,0.003333333333333333
28,Severe,0.0
29,Susceptible,0.7299999999999999
29,Infected,0.11333333333333333
29,Recovered_Immune,0.14333333333333334
29,Death,0.013333333333333332
29,Asymptomatic,0.98
29,Hospitalization,0.006666666666666666
29,Severe,0.0
30,Susceptible,0.7299999999999999
30,Infected,0.10666666666666666
30,Recovered_Immune,0.15
30,Death,0.013333333333333332
30,Asymptomatic,0.98
30,Hospitalization,0.006666666666666666
30,Severe,0.0
31,Susceptible,0.7299999999999999
31,Infected,0.09
31,Recovered_Immune,0.16333333333333333
31,Death,0.016666666666666666
31,Asymptomatic,0.98
31,Hospitalization,0.003333333333333333
31,Severe,0.0
32,Susceptible,0.7299999999999999
32,Infected,0.07999999999999999
32,Recovered_Immune,0.1733333333333333
32,Death,0.016666666666666666
32,Asymptomatic,0.9833333333333333
32,Hospitalization,0.0
32,Severe,0.0
33,Susceptible,0.7299999999999999
33,Infected,0.07
33,Recovered_Immune,0.18333333333333332
33,Death,0.016666666666666666
33,Asymptomatic,0.9833333333333333
33,Hospitalization,0.0
33,Severe,0.0
34,Susceptible,0.7299999999999999
34,Infected,0.06666666666666667
34,Recovered_Immune,0.18666666666666668
34,Death,0.016666666666666666
34,Asymptomatic,0.9833333333333333
34,Hospitalization,0.0
34,Severe,0.0
35,Susceptible,0.7299999999999999
35,Infected,0.06333333333333332
35,Recovered_Immune,0.18999999999999997
35,Death,0.016666666666666666
35,Asymptomatic,0.9833333333333333
35,Hospitalization,0.0
35,Severe,0.0
36,Susceptible,0.7233333333333333
36,Infected,0.06999999999999999
36,Recovered_Immune,0.18999999999999997
36,Death,0.016666666666666666
36,Asymptomatic,0.9833333333333333
36,Hospitalization,0.0
36,Severe,0.0
37,Susceptible,0.7233333333333333
37,Infected,0.06333333333333332
37,Recovered_Immune,0.19666666666666666
37,Death,0.016666666666666666
37,Asymptomatic,0.9833333333333333
37,Hospitalization,0.0
37,Severe,0.0
38,Susceptible,0.7166666666666667
38,Infected,0.06333333333333334
38,Recovered_Immune,0.2033333333333333
38,Death,0.016666666666666666
38,Asymptomatic,0.98
38,Hospitalization,0.003333333333333333
38,Severe,0.0
39,Susceptible,0.7166666666666667
39,Infected,0.056666666666666664
39,Recovered_Immune,0.20666666666666667
39,Death,0.019999999999999997
39,Asymptomatic,0.9766666666666667
39,Hospitalization,0.003333333333333333
39,Severe,0.0
40,Susceptible,0.7166666666666667
40,Infected,0.05
40,Recovered_Immune,0.21333333333333332
40,Death,0.019999999999999997
40,Asymptomatic,0.9766666666666667
40,Hospitalization,0.003333333333333333
40,Severe,0.0
41,Susceptible,0.7166666666666667
41,Infected,0.04333333333333333
41,Recovered_Immune,0.21999999999999997
41,Death,0.019999999999999997
41,Asymptomatic,0.9766666666666667
41,Hospitalization,0.003333333333333333
41,Severe,0.0
42,Susceptible,0.7166666666666667
42,Infected,0.039999999999999994
42,Recovered_Immune,0.22333333333333333
42,Death,0.019999999999999997
42,Asymptomatic,0.9766666666666667
42,Hospitalization,0.003333333333333333
42,Severe,0.0
43,Susceptible,0.7166666666666667
43,Infected,0.039999999999999994
43,Recovered_Immune,0.22333333333333333
43,Death,0.019999999999999997
43,Asymptomatic,0.9766666666666667
43,Hospitalization,0.003333333333333333
43,Severe,0.0
44,Susceptible,0.7166666666666667
44,Infected,0.03
44,Recovered_Immune,0.2333333333333333
44,Death,0.019999999999999997
44,Asymptomatic,0.9766666666666667
44,Hospitalization,0.003333333333333333
44,Severe,0.0
45,Susceptible,0.7166666666666667
45,Infected,0.02333333333333333
45,Recovered_Immune,0.24
45,Death,0.019999999999999997
45,Asymptomatic,0.9766666666666667
