Iteration,Metric,Avg
0,Susceptible,0.93
0,Infected,0.07
0,Recovered_Immune,0.0
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.9225
1,Infected,0.0775
1,Recovered_Immune,0.0
1,Death,0.0
1,Asymptomatic,0.9975
1,Hospitalization,0.0025
1,Severe,0.0
2,Susceptible,0.915
2,Infected,0.085
2,Recovered_Immune,0.0
2,Death,0.0
2,Asymptomatic,0.9975
2,Hospitalization,0.0025
2,Severe,0.0
3,Susceptible,0.91
3,Infected,0.0875
3,Recovered_Immune,0.0
3,Death,0.0025
3,Asymptomatic,0.9925
3,Hospitalization,0.005
3,Severe,0.0
4,Susceptible,0.9075
4,Infected,0.09
4,Recovered_Immune,0.0
4,Death,0.0025
4,Asymptomatic,0.9925
4,Hospitalization,0.005
4,Severe,0.0
5,Susceptible,0.9
5,Infected,0.0975
5,Recovered_Immune,0.0
5,Death,0.0025
5,Asymptomatic,0.99
5,Hospitalization,0.0075
5,Severe,0.0
6,Susceptible,0.8975
6,Infected,0.1
6,Recovered_Immune,0.0
6,Death,0.0025
6,Asymptomatic,0.99
6,Hospitalization,0.0075
6,Severe,0.0
7,Susceptible,0.89
7,Infected,0.1025
7,Recovered_Immune,0.0
7,Death,0.0075
7,Asymptomatic,0.9875
7,Hospitalization,0.005
7,Severe,0.0
8,Susceptible,0.885
8,Infected,0.1075
8,Recovered_Immune,0.0
8,Death,0.0075
8,Asymptomatic,0.9875
8,Hospitalization,0.005
8,Severe,0.0
9,Susceptible,0.8825
9,Infected,0.11
9,Recovered_Immune,0.0
9,Death,0.0075
9,Asymptomatic,0.9875
9,Hospitalization,0.005
9,Severe,0.0
10,Susceptible,0.8775
10,Infected,0.115
10,Recovered_Immune,0.0
10,Death,0.0075
10,Asymptomatic,0.9875
10,Hospitalization,0.005
10,Severe,0.0
11,Susceptible,0.8725
11,Infected,0.12
11,Recovered_Immune,0.0
11,Death,0.0075
11,Asymptomatic,0.9875
11,Hospitalization,0.005
11,Severe,0.0
12,Susceptible,0.87
12,Infected,0.1225
12,Recovered_Immune,0.0
12,Death,0.0075
12,Asymptomatic,0.985
12,Hospitalization,0.0075
12,Severe,0.0
13,Susceptible,0.865
13,Infected,0.1275
13,Recovered_Immune,0.0
13,Death,0.0075
13,Asymptomatic,0.9825
13,Hospitalization,0.01
13,Severe,0.0
14,Susceptible,0.86
14,Infected,0.13
14,Recovered_Immune,0.0
14,Death,0.01
14,Asymptomatic,0.9775
14,Hospitalization,0.0125
14,Severe,0.0
15,Susceptible,0.85
15,Infected,0.14
15,Recovered_Immune,0.0
15,Death,0.01
15,Asymptomatic,0.9775
15,Hospitalization,0.0125
15,Severe,0.0
16,Susceptible,0.8475
16,Infected,0.14
16,Recovered_Immune,0.0
16,Death,0.0125
16,Asymptomatic,0.9725
16,Hospitalization,0.015
16,Severe,0.0
17,Susceptible,0.8375
17,Infected,0.15
17,Recovered_Immune,0.0
17,Death,0.0125
17,Asymptomatic,0.97
17,Hospitalization,0.0175
17,Severe,0.0
18,Susceptible,0.8275
18,Infected,0.16
18,Recovered_Immune,0.0
18,Death,0.0125
18,Asymptomatic,0.97
18,Hospitalization,0.015
18,Severe,0.0025
19,Susceptible,0.82
19,Infected,0.1675
19,Recovered_Immune,0.0
19,Death,0.0125
19,Asymptomatic,0.9675
19,Hospitalization,0.015
19,Severe,0.005
20,Susceptible,0.82
20,Infected,0.1125
20,Recovered_Immune,0.055
20,Death,0.0125
20,Asymptomatic,0.97
20,Hospitalization,0.0125
20,Severe,0.005
21,Susceptible,0.8125
21,Infected,0.115
21,Recovered_Immune,0.06
21,Death,0.0125
21,Asymptomatic,0.9725
21,Hospitalization,0.0125
21,Severe,0.0025
22,Susceptible,0.8075
22,Infected,0.1125
22,Recovered_Immune,0.0675
22,Death,0.0125
22,Asymptomatic,0.97
22,Hospitalization,0.015
22,Severe,0.0025
23,Susceptible,0.8025
23,Infected,0.1125
23,Recovered_Immune,0.0725
23,Death,0.0125
23,Asymptomatic,0.9675
23,Hospitalization,0.015
23,Severe,0.005
24,Susceptible,0.7975
24,Infected,0.1125
24,Recovered_Immune,0.0775
24,Death,0.0125
24,Asymptomatic,0.965
24,Hospitalization,0.0175
24,Severe,0.005
25,Susceptible,0.7925
25,Infected,0.1125
25,Recovered_Immune,0.08
25,Death,0.015
25,Asymptomatic,0.965
25,Hospitalization,0.015
25,Severe,0.005
26,Susceptible,0.7925
26,Infected,0.105
26,Recovered_Immune,0.0875
26,Death,0.015
26,Asymptomatic,0.965
26,Hospitalization,0.0125
26,Severe,0.0075
27,Susceptible,0.7925
27,Infected,0.1025
27,Recovered_Immune,0.09
27,Death,0.015
27,Asymptomatic,0.965
27,Hospitalization,0.0125
27,Severe,0.0075
28,Susceptible,0.79
28,Infected,0.1
28,Recovered_Immune,0.095
28,Death,0.015
28,Asymptomatic,0.9625
28,Hospitalization,0.015
28,Severe,0.0075
29,Susceptible,0.7825
29,Infected,0.1025
29,Recovered_Immune,0.1
29,Death,0.015
29,Asymptomatic,0.96
29,Hospitalization,0.0175
29,Severe,0.0075
30,Susceptible,0.78
30,Infected,0.1025
30,Recovered_Immune,0.1025
30,Death,0.015
30,Asymptomatic,0.96
30,Hospitalization,0.0175
30,Severe,0.0075
31,Susceptible,0.78
31,Infected,0.0975
31,Recovered_Immune,0.1075
31,Death,0.015
31,Asymptomatic,0.9625
31,Hospitalization,0.015
31,Severe,0.0075
32,Susceptible,0.7775
32,Infected,0.095
32,Recovered_Immune,0.1125
32,Death,0.015
32,Asymptomatic,0.965
32,Hospitalization,0.0125
32,Severe,0.0075
33,Susceptible,0.77
33,Infected,0.1
33,Recovered_Immune,0.115
33,Death,0.015
33,Asymptomatic,0.9625
33,Hospitalization,0.0125
33,Severe,0.01
34,Susceptible,0.7675
34,Infected,0.0975
34,Recovered_Immune,0.12
34,Death,0.015
34,Asymptomatic,0.9625
34,Hospitalization,0.0125
34,Severe,0.01
35,Susceptible,0.765
35,Infected,0.095
35,Recovered_Immune,0.125
35,Death,0.015
35,Asymptomatic,0.96
35,Hospitalization,0.015
35,Severe,0.01
36,Susceptible,0.7625
36,Infected,0.0875
36,Recovered_Immune,0.135
36,Death,0.015
36,Asymptomatic,0.965
36,Hospitalization,0.0125
36,Severe,0.0075
37,Susceptible,0.755
37,Infected,0.0925
37,Recovered_Immune,0.1375
37,Death,0.015
37,Asymptomatic,0.9625
37,Hospitalization,0.015
37,Severe,0.0075
38,Susceptible,0.7525
38,Infected,0.085
38,Recovered_Immune,0.1475
38,Death,0.015
38,Asymptomatic,0.9625
38,Hospitalization,0.0125
38,Severe,0.01
39,Susceptible,0.7525
39,Infected,0.0725
39,Recovered_Immune,0.1575
39,Death,0.0175
39,Asymptomatic,0.97
39,Hospitalization,0.0075
39,Severe,0.005
40,Susceptible,0.75
40,Infected,0.0675
40,Recovered_Immune,0.165
40,Death,0.0175
40,Asymptomatic,0.97
40,Hospitalization,0.0075
40,Severe,0.005
41,Susceptible,0.75
41,Infected,0.0675
41,Recovered_Immune,0.165
41,Death,0.0175
41,Asymptomatic,0.97
41,Hospitalization,0.0075
41,Severe,0.005
42,Susceptible,0.7475
42,Infected,0.06
42,Recovered_Immune,0.1725
42,Death,0.02
42,Asymptomatic,0.9675
42,Hospitalization,0.0075
42,Severe,0.005
43,Susceptible,0.7475
43,Infected,0.0575
43,Recovered_Immune,0.175
43,Death,0.02
43,Asymptomatic,0.9675
43,Hospitalization,0.0075
43,Severe,0.005
44,Susceptible,0.745
44,Infected,0.055
44,Recovered_Immune,0.18
44,Death,0.02
44,Asymptomatic,0.97
44,Hospitalization,0.0075
44,Severe,0.0025
45,Susceptible,0.745
45,Infected,0.05
45,Recovered_Immune,0.185
45,Death,0.02
45,Asymptomatic,0.9725
45,Hospitalization,0.0075
45,Severe,0.0
46,Susceptible,0.745
46,Infected,0.045
46,Recovered_Immune,0.19
46,Death,0.02
46,Asymptomatic,0.97
