Iteration,Metric,Avg
0,Susceptible,0.9576271186440678
0,Infected,0.00847457627118644
0,Recovered_Immune,0.03389830508474576
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.9576271186440678
1,Infected,0.00847457627118644
1,Recovered_Immune,0.03389830508474576
1,Death,0.0
1,Asymptomatic,1.0
1,Hospitalization,0.0
1,Severe,0.0
2,Susceptible,0.9576271186440678
2,Infected,0.00847457627118644
2,Recovered_Immune,0.03389830508474576
2,Death,0.0
2,Asymptomatic,1.0
2,Hospitalization,0.0
2,Severe,0.0
3,Susceptible,0.9491525423728814
3,Infected,0.01694915254237288
3,Recovered_Immune,0.03389830508474576
3,Death,0.0
3,Asymptomatic,1.0
3,Hospitalization,0.0
3,Severe,0.0
4,Susceptible,0.9152542372881356
4,Infected,0.05084745762711865
4,Recovered_Immune,0.03389830508474576
4,Death,0.0
4,Asymptomatic,1.0
4,Hospitalization,0.0
4,Severe,0.0
5,Susceptible,0.8983050847457628
5,Infected,0.06779661016949153
5,Recovered_Immune,0.03389830508474576
5,Death,0.0
5,Asymptomatic,1.0
5,Hospitalization,0.0
5,Severe,0.0
6,Susceptible,0.8559322033898306
6,Infected,0.11016949152542373
6,Recovered_Immune,0.03389830508474576
6,Death,0.0
6,Asymptomatic,1.0
6,Hospitalization,0.0
6,Severe,0.0
7,Susceptible,0.8135593220338984
7,Infected,0.15254237288135594
7,Recovered_Immune,0.03389830508474576
7,Death,0.0
7,Asymptomatic,1.0
7,Hospitalization,0.0
7,Severe,0.0
8,Susceptible,0.8050847457627118
8,Infected,0.16101694915254236
8,Recovered_Immune,0.03389830508474576
8,Death,0.0
8,Asymptomatic,1.0
8,Hospitalization,0.0
8,Severe,0.0
9,Susceptible,0.7966101694915254
9,Infected,0.1694915254237288
9,Recovered_Immune,0.03389830508474576
9,Death,0.0
9,Asymptomatic,1.0
9,Hospitalization,0.0
9,Severe,0.0
10,Susceptible,0.788135593220339
10,Infected,0.17796610169491525
10,Recovered_Immune,0.03389830508474576
10,Death,0.0
10,Asymptomatic,1.0
10,Hospitalization,0.0
10,Severe,0.0
11,Susceptible,0.788135593220339
11,Infected,0.17796610169491525
11,Recovered_Immune,0.03389830508474576
11,Death,0.0
11,Asymptomatic,0.9915254237288136
11,Hospitalization,0.00847457627118644
11,Severe,0.0
12,Susceptible,0.7796610169491526
12,Infected,0.1864406779661017
12,Recovered_Immune,0.03389830508474576
12,Death,0.0
12,Asymptomatic,0.9830508474576272
12,Hospitalization,0.01694915254237288
12,Severe,0.0
13,Susceptible,0.7711864406779662
13,Infected,0.19491525423728814
13,Recovered_Immune,0.03389830508474576
13,Death,0.0
13,Asymptomatic,0.9745762711864406
13,Hospitalization,0.025423728813559324
13,Severe,0.0
14,Susceptible,0.7627118644067796
14,Infected,0.2033898305084746
14,Recovered_Immune,0.03389830508474576
14,Death,0.0
14,Asymptomatic,0.9745762711864406
14,Hospitalization,0.025423728813559324
14,Severe,0.0
15,Susceptible,0.7542372881355932
15,Infected,0.211864406779661
15,Recovered_Immune,0.03389830508474576
15,Death,0.0
15,Asymptomatic,0.9745762711864406
15,Hospitalization,0.025423728813559324
15,Severe,0.0
16,Susceptible,0.7542372881355932
16,Infected,0.211864406779661
16,Recovered_Immune,0.03389830508474576
16,Death,0.0
16,Asymptomatic,0.9745762711864406
16,Hospitalization,0.025423728813559324
16,Severe,0.0
17,Susceptible,0.7457627118644068
17,Infected,0.22033898305084745
17,Recovered_Immune,0.03389830508474576
17,Death,0.0
17,Asymptomatic,0.9745762711864406
17,Hospitalization,0.025423728813559324
17,Severe,0.0
18,Susceptible,0.7457627118644068
18,Infected,0.211864406779661
18,Recovered_Immune,0.03389830508474576
18,Death,0.00847457627118644
18,Asymptomatic,0.9576271186440678
18,Hospitalization,0.03389830508474576
18,Severe,0.0
19,Susceptible,0.7457627118644068
19,Infected,0.211864406779661
