Iteration,Metric,Avg
0,Susceptible,0.8135593220338984
0,Infected,0.09322033898305085
0,Recovered_Immune,0.09322033898305085
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.7457627118644068
1,Infected,0.16101694915254236
1,Recovered_Immune,0.09322033898305085
1,Death,0.0
1,Asymptomatic,1.0
1,Hospitalization,0.0
1,Severe,0.0
2,Susceptible,0.6694915254237288
2,Infected,0.23728813559322035
2,Recovered_Immune,0.09322033898305085
2,Death,0.0
2,Asymptomatic,0.9915254237288136
2,Hospitalization,0.00847457627118644
2,Severe,0.0
3,Susceptible,0.652542372881356
3,Infected,0.2542372881355932
3,Recovered_Immune,0.09322033898305085
3,Death,0.0
3,Asymptomatic,0.9915254237288136
3,Hospitalization,0.00847457627118644
3,Severe,0.0
4,Susceptible,0.6440677966101694
4,Infected,0.2627118644067797
4,Recovered_Immune,0.09322033898305085
4,Death,0.0
4,Asymptomatic,0.9915254237288136
4,Hospitalization,0.00847457627118644
4,Severe,0.0
5,Susceptible,0.6016949152542372
5,Infected,0.3050847457627119
5,Recovered_Immune,0.09322033898305085
5,Death,0.0
5,Asymptomatic,0.9830508474576272
5,Hospitalization,0.01694915254237288
5,Severe,0.0
6,Susceptible,0.5932203389830508
6,Infected,0.3135593220338983
6,Recovered_Immune,0.09322033898305085
6,Death,0.0
6,Asymptomatic,0.9830508474576272
6,Hospitalization,0.01694915254237288
6,Severe,0.0
7,Susceptible,0.5847457627118644
7,Infected,0.3220338983050847
7,Recovered_Immune,0.09322033898305085
7,Death,0.0
7,Asymptomatic,0.9830508474576272
7,Hospitalization,0.01694915254237288
7,Severe,0.0
8,Susceptible,0.5677966101694916
8,Infected,0.3389830508474576
8,Recovered_Immune,0.09322033898305085
8,Death,0.0
8,Asymptomatic,0.9745762711864406
8,Hospitalization,0.025423728813559324
8,Severe,0.0
9,Susceptible,0.5508474576271186
9,Infected,0.3559322033898305
9,Recovered_Immune,0.09322033898305085
9,Death,0.0
9,Asymptomatic,0.9745762711864406
9,Hospitalization,0.025423728813559324
9,Severe,0.0
10,Susceptible,0.5338983050847458
10,Infected,0.3728813559322034
10,Recovered_Immune,0.09322033898305085
10,Death,0.0
10,Asymptomatic,0.9745762711864406
10,Hospitalization,0.025423728813559324
10,Severe,0.0
11,Susceptible,0.5169491525423728
11,Infected,0.3898305084745763
11,Recovered_Immune,0.09322033898305085
11,Death,0.0
11,Asymptomatic,0.9745762711864406
11,Hospitalization,0.025423728813559324
11,Severe,0.0
12,Susceptible,0.5
12,Infected,0.4067796610169492
12,Recovered_Immune,0.09322033898305085
12,Death,0.0
12,Asymptomatic,0.9661016949152542
12,Hospitalization,0.03389830508474576
12,Severe,0.0
13,Susceptible,0.4745762711864407
13,Infected,0.4322033898305085
13,Recovered_Immune,0.09322033898305085
13,Death,0.0
13,Asymptomatic,0.9661016949152542
13,Hospitalization,0.03389830508474576
13,Severe,0.0
14,Susceptible,0.4491525423728814
14,Infected,0.4576271186440678
14,Recovered_Immune,0.09322033898305085
14,Death,0.0
14,Asymptomatic,0.9491525423728814
14,Hospitalization,0.05084745762711865
14,Severe,0.0
15,Susceptible,0.423728813559322
15,Infected,0.4661016949152542
15,Recovered_Immune,0.09322033898305085
15,Death,0.01694915254237288
15,Asymptomatic,0.9491525423728814
15,Hospitalization,0.03389830508474576
15,Severe,0.0
16,Susceptible,0.4152542372881356
16,Infected,0.4745762711864407
16,Recovered_Immune,0.09322033898305085
16,Death,0.01694915254237288
16,Asymptomatic,0.9491525423728814
16,Hospitalization,0.025423728813559324
16,Severe,0.00847457627118644
17,Susceptible,0.4152542372881356
17,Infected,0.4745762711864407
17,Recovered_Immune,0.09322033898305085
17,Death,0.01694915254237288
17,Asymptomatic,0.9491525423728814
17,Hospitalization,0.01694915254237288
17,Severe,0.01694915254237288
18,Susceptible,0.4067796610169492
18,Infected,0.4830508474576271
18,Recovered_Immune,0.09322033898305085
18,Death,0.01694915254237288
18,Asymptomatic,0.9491525423728814
18,Hospitalization,0.01694915254237288
18,Severe,0.01694915254237288
19,Susceptible,0.4067796610169492
19,Infected,0.4830508474576271
19,Recovered_Immune,0.09322033898305085
19,Death,0.01694915254237288
19,Asymptomatic,0.9491525423728814
19,Hospitalization,0.00847457627118644
19,Severe,0.025423728813559324
20,Susceptible,0.4067796610169492
20,Infected,0.4322033898305085
20,Recovered_Immune,0.1440677966101695
20,Death,0.01694915254237288
20,Asymptomatic,0.940677966101695
20,Hospitalization,0.01694915254237288
20,Severe,0.025423728813559324
21,Susceptible,0.4067796610169492
21,Infected,0.3898305084745763
21,Recovered_Immune,0.1864406779661017
21,Death,0.01694915254237288
21,Asymptomatic,0.9491525423728814
21,Hospitalization,0.01694915254237288
21,Severe,0.01694915254237288
22,Susceptible,0.3898305084745763
