Iteration,Metric,Avg
0,Susceptible,0.9322033898305084
0,Infected,0.06779661016949153
0,Recovered_Immune,0.0
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.8983050847457628
1,Infected,0.1016949152542373
1,Recovered_Immune,0.0
1,Death,0.0
1,Asymptomatic,1.0
1,Hospitalization,0.0
1,Severe,0.0
2,Susceptible,0.8220338983050848
2,Infected,0.17796610169491525
2,Recovered_Immune,0.0
2,Death,0.0
2,Asymptomatic,1.0
2,Hospitalization,0.0
2,Severe,0.0
3,Susceptible,0.7372881355932204
3,Infected,0.2627118644067797
3,Recovered_Immune,0.0
3,Death,0.0
3,Asymptomatic,0.9915254237288136
3,Hospitalization,0.00847457627118644
3,Severe,0.0
4,Susceptible,0.6949152542372882
4,Infected,0.3050847457627119
4,Recovered_Immune,0.0
4,Death,0.0
4,Asymptomatic,0.9915254237288136
4,Hospitalization,0.00847457627118644
4,Severe,0.0
5,Susceptible,0.6694915254237288
5,Infected,0.3305084745762712
5,Recovered_Immune,0.0
5,Death,0.0
5,Asymptomatic,0.9915254237288136
5,Hospitalization,0.00847457627118644
5,Severe,0.0
6,Susceptible,0.6610169491525424
6,Infected,0.3389830508474576
6,Recovered_Immune,0.0
6,Death,0.0
6,Asymptomatic,0.9915254237288136
6,Hospitalization,0.00847457627118644
6,Severe,0.0
7,Susceptible,0.652542372881356
7,Infected,0.3474576271186441
7,Recovered_Immune,0.0
7,Death,0.0
7,Asymptomatic,0.9830508474576272
7,Hospitalization,0.01694915254237288
7,Severe,0.0
8,Susceptible,0.635593220338983
8,Infected,0.3644067796610169
8,Recovered_Immune,0.0
8,Death,0.0
8,Asymptomatic,0.9830508474576272
8,Hospitalization,0.01694915254237288
8,Severe,0.0
9,Susceptible,0.6101694915254238
9,Infected,0.3898305084745763
9,Recovered_Immune,0.0
9,Death,0.0
9,Asymptomatic,0.9830508474576272
9,Hospitalization,0.01694915254237288
9,Severe,0.0
10,Susceptible,0.6016949152542372
10,Infected,0.3983050847457627
10,Recovered_Immune,0.0
10,Death,0.0
10,Asymptomatic,0.9491525423728814
10,Hospitalization,0.05084745762711865
10,Severe,0.0
11,Susceptible,0.576271186440678
11,Infected,0.4152542372881356
11,Recovered_Immune,0.0
11,Death,0.00847457627118644
11,Asymptomatic,0.940677966101695
11,Hospitalization,0.05084745762711865
11,Severe,0.0
12,Susceptible,0.559322033898305
12,Infected,0.4322033898305085
12,Recovered_Immune,0.0
12,Death,0.00847457627118644
12,Asymptomatic,0.9322033898305084
12,Hospitalization,0.059322033898305086
12,Severe,0.0
13,Susceptible,0.5338983050847458
13,Infected,0.4491525423728814
13,Recovered_Immune,0.0
13,Death,0.01694915254237288
13,Asymptomatic,0.923728813559322
13,Hospitalization,0.059322033898305086
13,Severe,0.0
14,Susceptible,0.5254237288135594
14,Infected,0.4491525423728814
14,Recovered_Immune,0.0
14,Death,0.025423728813559324
14,Asymptomatic,0.923728813559322
14,Hospitalization,0.05084745762711865
14,Severe,0.0
15,Susceptible,0.5084745762711864
15,Infected,0.4661016949152542
15,Recovered_Immune,0.0
15,Death,0.025423728813559324
15,Asymptomatic,0.923728813559322
15,Hospitalization,0.05084745762711865
15,Severe,0.0
16,Susceptible,0.4745762711864407
16,Infected,0.4915254237288136
16,Recovered_Immune,0.0
16,Death,0.03389830508474576
16,Asymptomatic,0.923728813559322
16,Hospitalization,0.0423728813559322
16,Severe,0.0
17,Susceptible,0.4661016949152542
17,Infected,0.5
17,Recovered_Immune,0.0
17,Death,0.03389830508474576
17,Asymptomatic,0.923728813559322
17,Hospitalization,0.025423728813559324
17,Severe,0.01694915254237288
18,Susceptible,0.4406779661016949
18,Infected,0.5254237288135594
18,Recovered_Immune,0.0
18,Death,0.03389830508474576
18,Asymptomatic,0.923728813559322
18,Hospitalization,0.025423728813559324
18,Severe,0.01694915254237288
19,Susceptible,0.3983050847457627
19,Infected,0.5677966101694916
19,Recovered_Immune,0.0
19,Death,0.03389830508474576
19,Asymptomatic,0.923728813559322
19,Hospitalization,0.025423728813559324
19,Severe,0.01694915254237288
20,Susceptible,0.3728813559322034
20,Infected,0.559322033898305
20,Recovered_Immune,0.03389830508474576
20,Death,0.03389830508474576
20,Asymptomatic,0.9067796610169492
20,Hospitalization,0.03389830508474576
20,Severe,0.025423728813559324
21,Susceptible,0.3389830508474576
21,Infected,0.5677966101694916
21,Recovered_Immune,0.059322033898305086
21,Death,0.03389830508474576
21,Asymptomatic,0.9067796610169492
21,Hospitalization,0.03389830508474576
21,Severe,0.025423728813559324
22,Susceptible,0.3305084745762712
22,Infected,0.5508474576271186
22,Recovered_Immune,0.0847457627118644
22,Death,0.03389830508474576
22,Asymptomatic,0.9067796610169492
22,Hospitalization,0.0423728813559322
22,Severe,0.01694915254237288
23,Susceptible,0.3220338983050847
23,Infected,0.4830508474576271
23,Recovered_Immune,0.16101694915254236
23,Death,0.03389830508474576
23,Asymptomatic,0.9152542372881356
23,Hospitalization,0.0423728813559322
23,Severe,0.00847457627118644
24,Susceptible,0.3135593220338983
24,Infected,0.4152542372881356
24,Recovered_Immune,0.23728813559322035
24,Death,0.03389830508474576
24,Asymptomatic,0.9152542372881356
24,Hospitalization,0.0423728813559322
24,Severe,0.00847457627118644
25,Susceptible,0.3135593220338983
25,Infected,0.3728813559322034
25,Recovered_Immune,0.2796610169491525
25,Death,0.03389830508474576
25,Asymptomatic,0.9067796610169492
25,Hospitalization,0.05084745762711865
25,Severe,0.00847457627118644
26,Susceptible,0.3135593220338983
26,Infected,0.3474576271186441
26,Recovered_Immune,0.3050847457627119
26,Death,0.03389830508474576
26,Asymptomatic,0.9067796610169492
26,Hospitalization,0.05084745762711865
26,Severe,0.00847457627118644
27,Susceptible,0.3135593220338983
27,Infected,0.3389830508474576
27,Recovered_Immune,0.3050847457627119
27,Death,0.0423728813559322
27,Asymptomatic,0.9067796610169492
27,Hospitalization,0.0423728813559322
27,Severe,0.00847457627118644
28,Susceptible,0.3135593220338983
28,Infected,0.3220338983050847
28,Recovered_Immune,0.3135593220338983
28,Death,0.05084745762711865
28,Asymptomatic,0.9067796610169492
28,Hospitalization,0.03389830508474576
28,Severe,0.00847457627118644
29,Susceptible,0.3135593220338983
29,Infected,0.3050847457627119
29,Recovered_Immune,0.3305084745762712
29,Death,0.05084745762711865
29,Asymptomatic,0.9067796610169492
29,Hospitalization,0.03389830508474576
29,Severe,0.00847457627118644
30,Susceptible,0.3135593220338983
30,Infected,0.2796610169491525
30,Recovered_Immune,0.3559322033898305
30,Death,0.05084745762711865
30,Asymptomatic,0.9152542372881356
30,Hospitalization,0.03389830508474576
30,Severe,0.0
31,Susceptible,0.3135593220338983
31,Infected,0.2711864406779661
31,Recovered_Immune,0.3644067796610169
31,Death,0.05084745762711865
31,Asymptomatic,0.9152542372881356
31,Hospitalization,0.03389830508474576
31,Severe,0.0
32,Susceptible,0.3135593220338983
32,Infected,0.2457627118644068
32,Recovered_Immune,0.3898305084745763
32,Death,0.05084745762711865
32,Asymptomatic,0.923728813559322
32,Hospitalization,0.025423728813559324
32,Severe,0.0
33,Susceptible,0.3135593220338983
33,Infected,0.2288135593220339
33,Recovered_Immune,0.4067796610169492
33,Death,0.05084745762711865
33,Asymptomatic,0.923728813559322
33,Hospitalization,0.025423728813559324
33,Severe,0.0
34,Susceptible,0.3135593220338983
34,Infected,0.2033898305084746
34,Recovered_Immune,0.4322033898305085
34,Death,0.05084745762711865
34,Asymptomatic,0.923728813559322
34,Hospitalization,0.025423728813559324
34,Severe,0.0
35,Susceptible,0.3135593220338983
35,Infected,0.2033898305084746
35,Recovered_Immune,0.4322033898305085
35,Death,0.05084745762711865
35,Asymptomatic,0.923728813559322
35,Hospitalization,0.025423728813559324
35,Severe,0.0
36,Susceptible,0.3050847457627119
36,Infected,0.2033898305084746
36,Recovered_Immune,0.4406779661016949
36,Death,0.05084745762711865
36,Asymptomatic,0.923728813559322
36,Hospitalization,0.025423728813559324
36,Severe,0.0
37,Susceptible,0.2966101694915254
37,Infected,0.17796610169491525
37,Recovered_Immune,0.4745762711864407
37,Death,0.05084745762711865
37,Asymptomatic,0.9322033898305084
37,Hospitalization,0.01694915254237288
37,Severe,0.0
38,Susceptible,0.288135593220339
38,Infected,0.17796610169491525
38,Recovered_Immune,0.4830508474576271
38,Death,0.05084745762711865
38,Asymptomatic,0.923728813559322
38,Hospitalization,0.025423728813559324
38,Severe,0.0
39,Susceptible,0.288135593220339
39,Infected,0.15254237288135594
39,Recovered_Immune,0.5084745762711864
39,Death,0.05084745762711865
39,Asymptomatic,0.9491525423728814
39,Hospitalization,0.0
39,Severe,0.0
40,Susceptible,0.288135593220339
40,Infected,0.11016949152542373
40,Recovered_Immune,0.5508474576271186
40,Death,0.05084745762711865
40,Asymptomatic,0.9491525423728814
40,Hospitalization,0.0
40,Severe,0.0
41,Susceptible,0.2796610169491525
41,Infected,0.09322033898305085
41,Recovered_Immune,0.576271186440678
41,Death,0.05084745762711865
41,Asymptomatic,0.9491525423728814
41,Hospitalization,0.0
41,Severe,0.0
42,Susceptible,0.2796610169491525
42,Infected,0.059322033898305086
42,Recovered_Immune,0.6101694915254238
42,Death,0.05084745762711865
42,Asymptomatic,0.9491525423728814
42,Hospitalization,0.0
42,Severe,0.0
43,Susceptible,0.2796610169491525
43,Infected,0.05084745762711865
43,Recovered_Immune,0.6186440677966102
43,Death,0.05084745762711865
43,Asymptomatic,0.9491525423728814
43,Hospitalization,0.0
43,Severe,0.0
44,Susceptible,0.2796610169491525
44,Infected,0.0423728813559322
44,Recovered_Immune,0.6271186440677966
44,Death,0.05084745762711865
44,Asymptomatic,0.9491525423728814
44,Hospitalization,0.0
44,Severe,0.0
45,Susceptible,0.2796610169491525
45,Infected,0.03389830508474576
45,Recovered_Immune,0.635593220338983
45,Death,0.05084745762711865
45,Asymptomatic,0.9491525423728814
45,Hospitalization,0.0
45,Severe,0.0
46,Susceptible,0.2796610169491525
46,Infected,0.03389830508474576
46,Recovered_Immune,0.635593220338983
46,Death,0.05084745762711865
46,Asymptomatic,0.9491525423728814
46,Hospitalization,0.0
46,Severe,0.0
47,Susceptible,0.2796610169491525
47,Infected,0.03389830508474576
47,Recovered_Immune,0.635593220338983
47,Death,0.05084745762711865
47,Asymptomatic,0.9491525423728814
47,Hospitalization,0.0
47,Severe,0.0
48,Susceptible,0.2796610169491525
48,Infected,0.03389830508474576
48,Recovered_Immune,0.635593220338983
48,Death,0.05084745762711865
48,Asymptomatic,0.940677966101695
48,Hospitalization,0.00847457627118644
48,Severe,0.0
49,Susceptible,0.2796610169491525
49,Infected,0.03389830508474576
49,Recovered_Immune,0.635593220338983
49,Death,0.05084745762711865
49,Asymptomatic,0.940677966101695
49,Hospitalization,0.00847457627118644
49,Severe,0.0
50,Susceptible,0.2796610169491525
50,Infected,0.03389830508474576
50,Recovered_Immune,0.635593220338983
50,Death,0.05084745762711865
50,Asymptomatic,0.940677966101695
50,Hospitalization,0.00847457627118644
50,Severe,0.0
