Iteration,Metric,Avg
0,Susceptible,0.7966101694915254
0,Infected,0.1440677966101695
0,Recovered_Immune,0.059322033898305086
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.652542372881356
1,Infected,0.288135593220339
1,Recovered_Immune,0.059322033898305086
1,Death,0.0
1,Asymptomatic,0.9915254237288136
1,Hospitalization,0.00847457627118644
1,Severe,0.0
2,Susceptible,0.4576271186440678
2,Infected,0.4830508474576271
2,Recovered_Immune,0.059322033898305086
2,Death,0.0
2,Asymptomatic,0.9915254237288136
2,Hospitalization,0.00847457627118644
2,Severe,0.0
3,Susceptible,0.2711864406779661
3,Infected,0.6694915254237288
3,Recovered_Immune,0.059322033898305086
3,Death,0.0
3,Asymptomatic,0.9830508474576272
3,Hospitalization,0.01694915254237288
3,Severe,0.0
4,Susceptible,0.22033898305084745
4,Infected,0.7203389830508474
4,Recovered_Immune,0.059322033898305086
4,Death,0.0
4,Asymptomatic,0.9745762711864406
4,Hospitalization,0.025423728813559324
4,Severe,0.0
5,Susceptible,0.2033898305084746
5,Infected,0.7372881355932204
5,Recovered_Immune,0.059322033898305086
5,Death,0.0
5,Asymptomatic,0.9661016949152542
5,Hospitalization,0.03389830508474576
5,Severe,0.0
6,Susceptible,0.17796610169491525
6,Infected,0.7627118644067796
6,Recovered_Immune,0.059322033898305086
6,Death,0.0
6,Asymptomatic,0.9491525423728814
6,Hospitalization,0.05084745762711865
6,Severe,0.0
7,Susceptible,0.1694915254237288
7,Infected,0.7711864406779662
7,Recovered_Immune,0.059322033898305086
7,Death,0.0
7,Asymptomatic,0.9322033898305084
7,Hospitalization,0.06779661016949153
7,Severe,0.0
8,Susceptible,0.1694915254237288
8,Infected,0.7711864406779662
8,Recovered_Immune,0.059322033898305086
8,Death,0.0
8,Asymptomatic,0.9322033898305084
8,Hospitalization,0.06779661016949153
8,Severe,0.0
9,Susceptible,0.1694915254237288
9,Infected,0.7457627118644068
9,Recovered_Immune,0.059322033898305086
9,Death,0.025423728813559324
9,Asymptomatic,0.9067796610169492
9,Hospitalization,0.06779661016949153
9,Severe,0.0
10,Susceptible,0.16101694915254236
10,Infected,0.7372881355932204
10,Recovered_Immune,0.059322033898305086
10,Death,0.0423728813559322
10,Asymptomatic,0.8983050847457628
10,Hospitalization,0.059322033898305086
10,Severe,0.0
11,Susceptible,0.13559322033898305
11,Infected,0.7627118644067796
11,Recovered_Immune,0.059322033898305086
11,Death,0.0423728813559322
11,Asymptomatic,0.8898305084745762
11,Hospitalization,0.06779661016949153
11,Severe,0.0
12,Susceptible,0.13559322033898305
12,Infected,0.7627118644067796
12,Recovered_Immune,0.059322033898305086
12,Death,0.0423728813559322
12,Asymptomatic,0.8813559322033898
12,Hospitalization,0.07627118644067797
12,Severe,0.0
13,Susceptible,0.1016949152542373
13,Infected,0.788135593220339
13,Recovered_Immune,0.059322033898305086
13,Death,0.05084745762711865
13,Asymptomatic,0.8728813559322034
13,Hospitalization,0.07627118644067797
13,Severe,0.0
14,Susceptible,0.09322033898305085
14,Infected,0.788135593220339
14,Recovered_Immune,0.059322033898305086
14,Death,0.059322033898305086
14,Asymptomatic,0.847457627118644
14,Hospitalization,0.09322033898305085
14,Severe,0.0
15,Susceptible,0.07627118644067797
15,Infected,0.7966101694915254
15,Recovered_Immune,0.059322033898305086
15,Death,0.06779661016949153
15,Asymptomatic,0.8305084745762712
15,Hospitalization,0.1016949152542373
15,Severe,0.0
16,Susceptible,0.06779661016949153
16,Infected,0.8050847457627118
16,Recovered_Immune,0.059322033898305086
16,Death,0.06779661016949153
16,Asymptomatic,0.8050847457627118
16,Hospitalization,0.1271186440677966
16,Severe,0.0
17,Susceptible,0.06779661016949153
