Iteration,Metric,Avg
0,Susceptible,0.8220338983050848
0,Infected,0.025423728813559324
0,Recovered_Immune,0.15254237288135594
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.8220338983050848
1,Infected,0.025423728813559324
1,Recovered_Immune,0.15254237288135594
1,Death,0.0
1,Asymptomatic,1.0
1,Hospitalization,0.0
1,Severe,0.0
2,Susceptible,0.8135593220338984
2,Infected,0.03389830508474576
2,Recovered_Immune,0.15254237288135594
2,Death,0.0
2,Asymptomatic,1.0
2,Hospitalization,0.0
2,Severe,0.0
3,Susceptible,0.8135593220338984
3,Infected,0.03389830508474576
3,Recovered_Immune,0.15254237288135594
3,Death,0.0
3,Asymptomatic,0.9915254237288136
3,Hospitalization,0.00847457627118644
3,Severe,0.0
4,Susceptible,0.8135593220338984
4,Infected,0.03389830508474576
4,Recovered_Immune,0.15254237288135594
4,Death,0.0
4,Asymptomatic,0.9915254237288136
4,Hospitalization,0.00847457627118644
4,Severe,0.0
5,Susceptible,0.8135593220338984
5,Infected,0.03389830508474576
5,Recovered_Immune,0.15254237288135594
5,Death,0.0
5,Asymptomatic,0.9915254237288136
5,Hospitalization,0.0
5,Severe,0.00847457627118644
6,Susceptible,0.8050847457627118
6,Infected,0.0423728813559322
6,Recovered_Immune,0.15254237288135594
6,Death,0.0
6,Asymptomatic,0.9915254237288136
6,Hospitalization,0.0
6,Severe,0.00847457627118644
7,Susceptible,0.7711864406779662
7,Infected,0.07627118644067797
7,Recovered_Immune,0.15254237288135594
7,Death,0.0
7,Asymptomatic,0.9915254237288136
7,Hospitalization,0.0
7,Severe,0.00847457627118644
8,Susceptible,0.7627118644067796
8,Infected,0.0847457627118644
8,Recovered_Immune,0.15254237288135594
8,Death,0.0
8,Asymptomatic,0.9915254237288136
8,Hospitalization,0.0
8,Severe,0.00847457627118644
9,Susceptible,0.7542372881355932
9,Infected,0.09322033898305085
9,Recovered_Immune,0.15254237288135594
9,Death,0.0
9,Asymptomatic,0.9830508474576272
9,Hospitalization,0.00847457627118644
9,Severe,0.00847457627118644
10,Susceptible,0.7542372881355932
10,Infected,0.09322033898305085
10,Recovered_Immune,0.15254237288135594
10,Death,0.0
10,Asymptomatic,0.9830508474576272
10,Hospitalization,0.00847457627118644
10,Severe,0.00847457627118644
11,Susceptible,0.7288135593220338
11,Infected,0.11864406779661017
11,Recovered_Immune,0.15254237288135594
11,Death,0.0
11,Asymptomatic,0.9830508474576272
11,Hospitalization,0.00847457627118644
11,Severe,0.00847457627118644
12,Susceptible,0.7288135593220338
12,Infected,0.11864406779661017
12,Recovered_Immune,0.15254237288135594
12,Death,0.0
12,Asymptomatic,0.9830508474576272
12,Hospitalization,0.00847457627118644
12,Severe,0.00847457627118644
13,Susceptible,0.7033898305084746
13,Infected,0.1440677966101695
13,Recovered_Immune,0.15254237288135594
13,Death,0.0
13,Asymptomatic,0.9745762711864406
13,Hospitalization,0.01694915254237288
13,Severe,0.00847457627118644
14,Susceptible,0.6779661016949152
14,Infected,0.1694915254237288
14,Recovered_Immune,0.15254237288135594
14,Death,0.0
14,Asymptomatic,0.9661016949152542
14,Hospitalization,0.025423728813559324
14,Severe,0.00847457627118644
15,Susceptible,0.6779661016949152
15,Infected,0.16101694915254236
15,Recovered_Immune,0.15254237288135594
15,Death,0.00847457627118644
15,Asymptomatic,0.9661016949152542
15,Hospitalization,0.01694915254237288
15,Severe,0.00847457627118644
16,Susceptible,0.652542372881356
16,Infected,0.1864406779661017
16,Recovered_Immune,0.15254237288135594
16,Death,0.00847457627118644
16,Asymptomatic,0.9661016949152542
16,Hospitalization,0.01694915254237288
16,Severe,0.00847457627118644
17,Susceptible,0.6186440677966102
17,Infected,0.22033898305084745
17,Recovered_Immune,0.15254237288135594
17,Death,0.00847457627118644
17,Asymptomatic,0.9661016949152542
17,Hospitalization,0.01694915254237288
17,Severe,0.00847457627118644
18,Susceptible,0.6016949152542372
18,Infected,0.23728813559322035
18,Recovered_Immune,0.15254237288135594
18,Death,0.00847457627118644
18,Asymptomatic,0.9661016949152542
18,Hospitalization,0.01694915254237288
18,Severe,0.00847457627118644
19,Susceptible,0.5847457627118644
19,Infected,0.2542372881355932
19,Recovered_Immune,0.15254237288135594
19,Death,0.00847457627118644
19,Asymptomatic,0.9661016949152542
19,Hospitalization,0.01694915254237288
19,Severe,0.00847457627118644
20,Susceptible,0.559322033898305
20,Infected,0.2627118644067797
20,Recovered_Immune,0.1694915254237288
20,Death,0.00847457627118644
20,Asymptomatic,0.9661016949152542
20,Hospitalization,0.01694915254237288
20,Severe,0.00847457627118644
21,Susceptible,0.5084745762711864
21,Infected,0.2966101694915254
21,Recovered_Immune,0.17796610169491525
21,Death,0.01694915254237288
21,Asymptomatic,0.9745762711864406
21,Hospitalization,0.00847457627118644
21,Severe,0.0
22,Susceptible,0.4915254237288136
22,Infected,0.3135593220338983
22,Recovered_Immune,0.17796610169491525
22,Death,0.01694915254237288
22,Asymptomatic,0.9745762711864406
22,Hospitalization,0.00847457627118644
22,Severe,0.0
23,Susceptible,0.4576271186440678
23,Infected,0.3389830508474576
23,Recovered_Immune,0.1864406779661017
23,Death,0.01694915254237288
23,Asymptomatic,0.9661016949152542
23,Hospitalization,0.01694915254237288
23,Severe,0.0
24,Susceptible,0.4322033898305085
24,Infected,0.3644067796610169
24,Recovered_Immune,0.1864406779661017
24,Death,0.01694915254237288
24,Asymptomatic,0.9576271186440678
24,Hospitalization,0.025423728813559324
24,Severe,0.0
25,Susceptible,0.4067796610169492
25,Infected,0.3898305084745763
25,Recovered_Immune,0.1864406779661017
25,Death,0.01694915254237288
25,Asymptomatic,0.9491525423728814
25,Hospitalization,0.03389830508474576
25,Severe,0.0
26,Susceptible,0.3728813559322034
26,Infected,0.423728813559322
26,Recovered_Immune,0.1864406779661017
26,Death,0.01694915254237288
26,Asymptomatic,0.940677966101695
26,Hospitalization,0.0423728813559322
26,Severe,0.0
27,Susceptible,0.3559322033898305
27,Infected,0.4322033898305085
27,Recovered_Immune,0.19491525423728814
27,Death,0.01694915254237288
27,Asymptomatic,0.9322033898305084
27,Hospitalization,0.05084745762711865
27,Severe,0.0
28,Susceptible,0.3389830508474576
28,Infected,0.4152542372881356
28,Recovered_Immune,0.2288135593220339
28,Death,0.01694915254237288
28,Asymptomatic,0.9322033898305084
28,Hospitalization,0.05084745762711865
28,Severe,0.0
29,Susceptible,0.3220338983050847
29,Infected,0.423728813559322
29,Recovered_Immune,0.23728813559322035
29,Death,0.01694915254237288
29,Asymptomatic,0.9322033898305084
29,Hospitalization,0.05084745762711865
29,Severe,0.0
30,Susceptible,0.3135593220338983
30,Infected,0.4152542372881356
30,Recovered_Immune,0.23728813559322035
30,Death,0.03389830508474576
30,Asymptomatic,0.923728813559322
30,Hospitalization,0.0423728813559322
30,Severe,0.0
31,Susceptible,0.2796610169491525
31,Infected,0.4491525423728814
31,Recovered_Immune,0.23728813559322035
31,Death,0.03389830508474576
31,Asymptomatic,0.9067796610169492
31,Hospitalization,0.059322033898305086
31,Severe,0.0
32,Susceptible,0.2711864406779661
32,Infected,0.4406779661016949
32,Recovered_Immune,0.2542372881355932
32,Death,0.03389830508474576
32,Asymptomatic,0.9152542372881356
32,Hospitalization,0.05084745762711865
32,Severe,0.0
33,Susceptible,0.2542372881355932
33,Infected,0.4576271186440678
33,Recovered_Immune,0.2542372881355932
33,Death,0.03389830508474576
33,Asymptomatic,0.9152542372881356
33,Hospitalization,0.05084745762711865
33,Severe,0.0
34,Susceptible,0.23728813559322035
34,Infected,0.4491525423728814
34,Recovered_Immune,0.2796610169491525
34,Death,0.03389830508474576
34,Asymptomatic,0.9152542372881356
34,Hospitalization,0.05084745762711865
34,Severe,0.0
35,Susceptible,0.23728813559322035
35,Infected,0.423728813559322
35,Recovered_Immune,0.2966101694915254
35,Death,0.0423728813559322
35,Asymptomatic,0.9067796610169492
35,Hospitalization,0.05084745762711865
35,Severe,0.0
36,Susceptible,0.2033898305084746
36,Infected,0.4576271186440678
36,Recovered_Immune,0.2966101694915254
36,Death,0.0423728813559322
36,Asymptomatic,0.9067796610169492
36,Hospitalization,0.05084745762711865
36,Severe,0.0
37,Susceptible,0.1864406779661017
37,Infected,0.4491525423728814
37,Recovered_Immune,0.3220338983050847
37,Death,0.0423728813559322
37,Asymptomatic,0.9067796610169492
37,Hospitalization,0.05084745762711865
37,Severe,0.0
38,Susceptible,0.1864406779661017
38,Infected,0.3983050847457627
38,Recovered_Immune,0.3559322033898305
38,Death,0.059322033898305086
38,Asymptomatic,0.9152542372881356
38,Hospitalization,0.025423728813559324
38,Severe,0.0
39,Susceptible,0.17796610169491525
39,Infected,0.3898305084745763
39,Recovered_Immune,0.3728813559322034
39,Death,0.059322033898305086
39,Asymptomatic,0.9067796610169492
39,Hospitalization,0.03389830508474576
39,Severe,0.0
40,Susceptible,0.17796610169491525
40,Infected,0.3728813559322034
40,Recovered_Immune,0.3898305084745763
40,Death,0.059322033898305086
40,Asymptomatic,0.9067796610169492
40,Hospitalization,0.03389830508474576
40,Severe,0.0
41,Susceptible,0.1694915254237288
41,Infected,0.3728813559322034
41,Recovered_Immune,0.3983050847457627
41,Death,0.059322033898305086
41,Asymptomatic,0.9067796610169492
41,Hospitalization,0.03389830508474576
41,Severe,0.0
42,Susceptible,0.16101694915254236
42,Infected,0.3305084745762712
42,Recovered_Immune,0.4491525423728814
42,Death,0.059322033898305086
42,Asymptomatic,0.9067796610169492
42,Hospitalization,0.03389830508474576
42,Severe,0.0
43,Susceptible,0.1440677966101695
43,Infected,0.3389830508474576
43,Recovered_Immune,0.4576271186440678
43,Death,0.059322033898305086
43,Asymptomatic,0.8983050847457628
43,Hospitalization,0.0423728813559322
43,Severe,0.0
44,Susceptible,0.1440677966101695
44,Infected,0.3050847457627119
44,Recovered_Immune,0.4915254237288136
44,Death,0.059322033898305086
44,Asymptomatic,0.8983050847457628
44,Hospitalization,0.0423728813559322
44,Severe,0.0
45,Susceptible,0.1271186440677966
45,Infected,0.2966101694915254
45,Recovered_Immune,0.5169491525423728
45,Death,0.059322033898305086
45,Asymptomatic,0.9067796610169492
45,Hospitalization,0.03389830508474576
45,Severe,0.0
46,Susceptible,0.1271186440677966
46,Infected,0.2796610169491525
46,Recovered_Immune,0.5338983050847458
46,Death,0.059322033898305086
46,Asymptomatic,0.9067796610169492
46,Hospitalization,0.03389830508474576
46,Severe,0.0
47,Susceptible,0.1271186440677966
47,Infected,0.2457627118644068
47,Recovered_Immune,0.5677966101694916
47,Death,0.059322033898305086
47,Asymptomatic,0.9152542372881356
47,Hospitalization,0.025423728813559324
47,Severe,0.0
48,Susceptible,0.11864406779661017
48,Infected,0.23728813559322035
48,Recovered_Immune,0.5847457627118644
48,Death,0.059322033898305086
48,Asymptomatic,0.9067796610169492
48,Hospitalization,0.03389830508474576
48,Severe,0.0
49,Susceptible,0.11864406779661017
49,Infected,0.22033898305084745
49,Recovered_Immune,0.6016949152542372
49,Death,0.059322033898305086
49,Asymptomatic,0.9152542372881356
49,Hospitalization,0.025423728813559324
49,Severe,0.0
50,Susceptible,0.11864406779661017
50,Infected,0.19491525423728814
50,Recovered_Immune,0.6186440677966102
50,Death,0.06779661016949153
50,Asymptomatic,0.9152542372881356
50,Hospitalization,0.01694915254237288
50,Severe,0.0
51,Susceptible,0.11016949152542373
51,Infected,0.19491525423728814
51,Recovered_Immune,0.6271186440677966
51,Death,0.06779661016949153
51,Asymptomatic,0.9152542372881356
51,Hospitalization,0.01694915254237288
51,Severe,0.0
52,Susceptible,0.11016949152542373
52,Infected,0.16101694915254236
52,Recovered_Immune,0.6610169491525424
52,Death,0.06779661016949153
52,Asymptomatic,0.9152542372881356
52,Hospitalization,0.01694915254237288
52,Severe,0.0
53,Susceptible,0.11016949152542373
53,Infected,0.15254237288135594
53,Recovered_Immune,0.6694915254237288
53,Death,0.06779661016949153
53,Asymptomatic,0.9067796610169492
53,Hospitalization,0.025423728813559324
53,Severe,0.0
54,Susceptible,0.1016949152542373
54,Infected,0.1440677966101695
54,Recovered_Immune,0.6779661016949152
54,Death,0.07627118644067797
54,Asymptomatic,0.9067796610169492
54,Hospitalization,0.01694915254237288
54,Severe,0.0
55,Susceptible,0.1016949152542373
55,Infected,0.13559322033898305
55,Recovered_Immune,0.6864406779661016
55,Death,0.07627118644067797
55,Asymptomatic,0.8983050847457628
55,Hospitalization,0.025423728813559324
55,Severe,0.0
56,Susceptible,0.1016949152542373
56,Infected,0.13559322033898305
56,Recovered_Immune,0.6864406779661016
56,Death,0.07627118644067797
56,Asymptomatic,0.8983050847457628
56,Hospitalization,0.025423728813559324
56,Severe,0.0
57,Susceptible,0.1016949152542373
57,Infected,0.1016949152542373
57,Recovered_Immune,0.7203389830508474
57,Death,0.07627118644067797
57,Asymptomatic,0.8983050847457628
57,Hospitalization,0.025423728813559324
57,Severe,0.0
58,Susceptible,0.1016949152542373
58,Infected,0.0847457627118644
58,Recovered_Immune,0.7372881355932204
58,Death,0.07627118644067797
58,Asymptomatic,0.9067796610169492
58,Hospitalization,0.01694915254237288
58,Severe,0.0
59,Susceptible,0.09322033898305085
59,Infected,0.0847457627118644
59,Recovered_Immune,0.7372881355932204
59,Death,0.0847457627118644
59,Asymptomatic,0.9067796610169492
59,Hospitalization,0.00847457627118644
59,Severe,0.0
60,Susceptible,0.09322033898305085
60,Infected,0.07627118644067797
60,Recovered_Immune,0.7457627118644068
60,Death,0.0847457627118644
60,Asymptomatic,0.9067796610169492
60,Hospitalization,0.00847457627118644
60,Severe,0.0
61,Susceptible,0.09322033898305085
61,Infected,0.07627118644067797
61,Recovered_Immune,0.7457627118644068
61,Death,0.0847457627118644
61,Asymptomatic,0.9067796610169492
61,Hospitalization,0.00847457627118644
61,Severe,0.0
62,Susceptible,0.09322033898305085
62,Infected,0.06779661016949153
62,Recovered_Immune,0.7542372881355932
62,Death,0.0847457627118644
62,Asymptomatic,0.9152542372881356
62,Hospitalization,0.0
62,Severe,0.0
63,Susceptible,0.09322033898305085
63,Infected,0.059322033898305086
63,Recovered_Immune,0.7627118644067796
63,Death,0.0847457627118644
63,Asymptomatic,0.9152542372881356
63,Hospitalization,0.0
63,Severe,0.0
64,Susceptible,0.09322033898305085
64,Infected,0.0423728813559322
64,Recovered_Immune,0.7796610169491526
64,Death,0.0847457627118644
64,Asymptomatic,0.9152542372881356
64,Hospitalization,0.0
64,Severe,0.0
65,Susceptible,0.09322033898305085
65,Infected,0.0423728813559322
65,Recovered_Immune,0.7796610169491526
65,Death,0.0847457627118644
65,Asymptomatic,0.9152542372881356
65,Hospitalization,0.0
65,Severe,0.0
66,Susceptible,0.09322033898305085
66,Infected,0.025423728813559324
66,Recovered_Immune,0.7966101694915254
66,Death,0.0847457627118644
66,Asymptomatic,0.9152542372881356
66,Hospitalization,0.0
66,Severe,0.0
67,Susceptible,0.09322033898305085
67,Infected,0.025423728813559324
67,Recovered_Immune,0.7966101694915254
67,Death,0.0847457627118644
67,Asymptomatic,0.9067796610169492
67,Hospitalization,0.00847457627118644
67,Severe,0.0
68,Susceptible,0.09322033898305085
68,Infected,0.025423728813559324
68,Recovered_Immune,0.7966101694915254
68,Death,0.0847457627118644
68,Asymptomatic,0.9067796610169492
68,Hospitalization,0.00847457627118644
68,Severe,0.0
69,Susceptible,0.09322033898305085
69,Infected,0.01694915254237288
69,Recovered_Immune,0.8050847457627118
69,Death,0.0847457627118644
69,Asymptomatic,0.9152542372881356
69,Hospitalization,0.0
69,Severe,0.0
70,Susceptible,0.09322033898305085
70,Infected,0.01694915254237288
70,Recovered_Immune,0.8050847457627118
70,Death,0.0847457627118644
70,Asymptomatic,0.9152542372881356
70,Hospitalization,0.0
70,Severe,0.0
71,Susceptible,0.09322033898305085
71,Infected,0.01694915254237288
71,Recovered_Immune,0.8050847457627118
71,Death,0.0847457627118644
71,Asymptomatic,0.9152542372881356
71,Hospitalization,0.0
71,Severe,0.0
72,Susceptible,0.09322033898305085
72,Infected,0.00847457627118644
72,Recovered_Immune,0.8135593220338984
72,Death,0.0847457627118644
72,Asymptomatic,0.9152542372881356
72,Hospitalization,0.0
72,Severe,0.0
73,Susceptible,0.09322033898305085
73,Infected,0.00847457627118644
73,Recovered_Immune,0.8135593220338984
73,Death,0.0847457627118644
73,Asymptomatic,0.9152542372881356
73,Hospitalization,0.0
73,Severe,0.0
74,Susceptible,0.09322033898305085
74,Infected,0.00847457627118644
74,Recovered_Immune,0.8135593220338984
74,Death,0.0847457627118644
74,Asymptomatic,0.9152542372881356
74,Hospitalization,0.0
74,Severe,0.0
75,Susceptible,0.09322033898305085
75,Infected,0.00847457627118644
75,Recovered_Immune,0.8135593220338984
75,Death,0.0847457627118644
75,Asymptomatic,0.9152542372881356
75,Hospitalization,0.0
75,Severe,0.0
76,Susceptible,0.09322033898305085
76,Infected,0.00847457627118644
76,Recovered_Immune,0.8135593220338984
76,Death,0.0847457627118644
76,Asymptomatic,0.9152542372881356
76,Hospitalization,0.0
76,Severe,0.0
77,Susceptible,0.09322033898305085
77,Infected,0.00847457627118644
77,Recovered_Immune,0.8135593220338984
77,Death,0.0847457627118644
77,Asymptomatic,0.9152542372881356
77,Hospitalization,0.0
77,Severe,0.0
78,Susceptible,0.09322033898305085
78,Infected,0.00847457627118644
78,Recovered_Immune,0.8135593220338984
78,Death,0.0847457627118644
78,Asymptomatic,0.9152542372881356
78,Hospitalization,0.0
78,Severe,0.0
79,Susceptible,0.09322033898305085
79,Infected,0.00847457627118644
79,Recovered_Immune,0.8135593220338984
79,Death,0.0847457627118644
79,Asymptomatic,0.9152542372881356
79,Hospitalization,0.0
79,Severe,0.0
80,Susceptible,0.09322033898305085
80,Infected,0.0
80,Recovered_Immune,0.8220338983050848
80,Death,0.0847457627118644
80,Asymptomatic,0.9152542372881356
80,Hospitalization,0.0
80,Severe,0.0
81,Susceptible,0.09322033898305085
81,Infected,0.0
81,Recovered_Immune,0.8220338983050848
81,Death,0.0847457627118644
81,Asymptomatic,0.9152542372881356
81,Hospitalization,0.0
81,Severe,0.0
82,Susceptible,0.09322033898305085
82,Infected,0.0
82,Recovered_Immune,0.8220338983050848
82,Death,0.0847457627118644
82,Asymptomatic,0.9152542372881356
82,Hospitalization,0.0
82,Severe,0.0
83,Susceptible,0.09322033898305085
83,Infected,0.0
83,Recovered_Immune,0.8220338983050848
83,Death,0.0847457627118644
83,Asymptomatic,0.9152542372881356
83,Hospitalization,0.0
83,Severe,0.0
84,Susceptible,0.09322033898305085
84,Infected,0.0
84,Recovered_Immune,0.8220338983050848
84,Death,0.0847457627118644
84,Asymptomatic,0.9152542372881356
84,Hospitalization,0.0
84,Severe,0.0
85,Susceptible,0.09322033898305085
85,Infected,0.0
85,Recovered_Immune,0.8220338983050848
85,Death,0.0847457627118644
85,Asymptomatic,0.9152542372881356
85,Hospitalization,0.0
85,Severe,0.0
86,Susceptible,0.09322033898305085
86,Infected,0.0
86,Recovered_Immune,0.8220338983050848
86,Death,0.0847457627118644
86,Asymptomatic,0.9152542372881356
86,Hospitalization,0.0
86,Severe,0.0
87,Susceptible,0.09322033898305085
87,Infected,0.0
87,Recovered_Immune,0.8220338983050848
87,Death,0.0847457627118644
87,Asymptomatic,0.9152542372881356
87,Hospitalization,0.0
87,Severe,0.0
88,Susceptible,0.09322033898305085
88,Infected,0.0
88,Recovered_Immune,0.8220338983050848
88,Death,0.0847457627118644
88,Asymptomatic,0.9152542372881356
88,Hospitalization,0.0
88,Severe,0.0
89,Susceptible,0.09322033898305085
89,Infected,0.0
89,Recovered_Immune,0.8220338983050848
89,Death,0.0847457627118644
89,Asymptomatic,0.9152542372881356
89,Hospitalization,0.0
89,Severe,0.0
90,Susceptible,0.09322033898305085
90,Infected,0.0
90,Recovered_Immune,0.8220338983050848
90,Death,0.0847457627118644
90,Asymptomatic,0.9152542372881356
90,Hospitalization,0.0
90,Severe,0.0
91,Susceptible,0.09322033898305085
91,Infected,0.0
91,Recovered_Immune,0.8220338983050848
