Iteration,Metric,Avg
0,Susceptible,0.847457627118644
0,Infected,0.01694915254237288
0,Recovered_Immune,0.13559322033898305
0,Death,0.0
0,Asymptomatic,1.0
0,Hospitalization,0.0
0,Severe,0.0
1,Susceptible,0.847457627118644
1,Infected,0.01694915254237288
1,Recovered_Immune,0.13559322033898305
1,Death,0.0
1,Asymptomatic,1.0
1,Hospitalization,0.0
1,Severe,0.0
2,Susceptible,0.8305084745762712
2,Infected,0.03389830508474576
2,Recovered_Immune,0.13559322033898305
2,Death,0.0
2,Asymptomatic,1.0
2,Hospitalization,0.0
2,Severe,0.0
3,Susceptible,0.8220338983050848
3,Infected,0.0423728813559322
3,Recovered_Immune,0.13559322033898305
3,Death,0.0
3,Asymptomatic,0.9915254237288136
3,Hospitalization,0.00847457627118644
3,Severe,0.0
4,Susceptible,0.8220338983050848
4,Infected,0.0423728813559322
4,Recovered_Immune,0.13559322033898305
4,Death,0.0
4,Asymptomatic,0.9830508474576272
4,Hospitalization,0.01694915254237288
4,Severe,0.0
5,Susceptible,0.8220338983050848
5,Infected,0.0423728813559322
5,Recovered_Immune,0.13559322033898305
5,Death,0.0
5,Asymptomatic,0.9830508474576272
5,Hospitalization,0.01694915254237288
5,Severe,0.0
6,Susceptible,0.8220338983050848
6,Infected,0.0423728813559322
6,Recovered_Immune,0.13559322033898305
6,Death,0.0
6,Asymptomatic,0.9830508474576272
6,Hospitalization,0.01694915254237288
6,Severe,0.0
7,Susceptible,0.8220338983050848
7,Infected,0.0423728813559322
7,Recovered_Immune,0.13559322033898305
7,Death,0.0
7,Asymptomatic,0.9830508474576272
7,Hospitalization,0.01694915254237288
7,Severe,0.0
8,Susceptible,0.8220338983050848
8,Infected,0.0423728813559322
8,Recovered_Immune,0.13559322033898305
8,Death,0.0
8,Asymptomatic,0.9830508474576272
8,Hospitalization,0.01694915254237288
8,Severe,0.0
9,Susceptible,0.8220338983050848
9,Infected,0.0423728813559322
9,Recovered_Immune,0.13559322033898305
9,Death,0.0
9,Asymptomatic,0.9830508474576272
9,Hospitalization,0.01694915254237288
9,Severe,0.0
10,Susceptible,0.8220338983050848
10,Infected,0.0423728813559322
10,Recovered_Immune,0.13559322033898305
10,Death,0.0
10,Asymptomatic,0.9830508474576272
10,Hospitalization,0.01694915254237288
10,Severe,0.0
11,Susceptible,0.8050847457627118
11,Infected,0.059322033898305086
11,Recovered_Immune,0.13559322033898305
11,Death,0.0
11,Asymptomatic,0.9830508474576272
11,Hospitalization,0.01694915254237288
11,Severe,0.0
12,Susceptible,0.8050847457627118
12,Infected,0.059322033898305086
12,Recovered_Immune,0.13559322033898305
12,Death,0.0
12,Asymptomatic,0.9830508474576272
12,Hospitalization,0.01694915254237288
12,Severe,0.0
13,Susceptible,0.788135593220339
13,Infected,0.07627118644067797
13,Recovered_Immune,0.13559322033898305
13,Death,0.0
13,Asymptomatic,0.9830508474576272
13,Hospitalization,0.01694915254237288
13,Severe,0.0
14,Susceptible,0.788135593220339
14,Infected,0.07627118644067797
14,Recovered_Immune,0.13559322033898305
14,Death,0.0
14,Asymptomatic,0.9830508474576272
14,Hospitalization,0.01694915254237288
14,Severe,0.0
15,Susceptible,0.788135593220339
15,Infected,0.07627118644067797
15,Recovered_Immune,0.13559322033898305
15,Death,0.0
15,Asymptomatic,0.9830508474576272
15,Hospitalization,0.01694915254237288
15,Severe,0.0
16,Susceptible,0.7796610169491526
16,Infected,0.0847457627118644
16,Recovered_Immune,0.13559322033898305
16,Death,0.0
16,Asymptomatic,0.9830508474576272
16,Hospitalization,0.01694915254237288
16,Severe,0.0
17,Susceptible,0.7796610169491526
17,Infected,0.0847457627118644
17,Recovered_Immune,0.13559322033898305
17,Death,0.0
17,Asymptomatic,0.9830508474576272
17,Hospitalization,0.01694915254237288
17,Severe,0.0
18,Susceptible,0.7711864406779662
18,Infected,0.09322033898305085
18,Recovered_Immune,0.13559322033898305
18,Death,0.0
18,Asymptomatic,0.9830508474576272
18,Hospitalization,0.01694915254237288
18,Severe,0.0
19,Susceptible,0.7711864406779662
19,Infected,0.09322033898305085
19,Recovered_Immune,0.13559322033898305
19,Death,0.0
19,Asymptomatic,0.9830508474576272
19,Hospitalization,0.01694915254237288
19,Severe,0.0
20,Susceptible,0.7627118644067796
20,Infected,0.0847457627118644
20,Recovered_Immune,0.15254237288135594
20,Death,0.0
20,Asymptomatic,0.9915254237288136
20,Hospitalization,0.00847457627118644
20,Severe,0.0
21,Susceptible,0.7457627118644068
21,Infected,0.1016949152542373
21,Recovered_Immune,0.15254237288135594
21,Death,0.0
21,Asymptomatic,0.9915254237288136
21,Hospitalization,0.0
21,Severe,0.00847457627118644
22,Susceptible,0.7457627118644068
22,Infected,0.1016949152542373
22,Recovered_Immune,0.15254237288135594
22,Death,0.0
22,Asymptomatic,0.9915254237288136
22,Hospitalization,0.0
22,Severe,0.00847457627118644
23,Susceptible,0.7372881355932204
23,Infected,0.09322033898305085
23,Recovered_Immune,0.1694915254237288
23,Death,0.0
23,Asymptomatic,1.0
23,Hospitalization,0.0
23,Severe,0.0
24,Susceptible,0.7203389830508474
24,Infected,0.1016949152542373
24,Recovered_Immune,0.17796610169491525
24,Death,0.0
24,Asymptomatic,0.9915254237288136
24,Hospitalization,0.00847457627118644
24,Severe,0.0
25,Susceptible,0.711864406779661
25,Infected,0.11016949152542373
25,Recovered_Immune,0.17796610169491525
25,Death,0.0
25,Asymptomatic,0.9830508474576272
25,Hospitalization,0.01694915254237288
25,Severe,0.0
26,Susceptible,0.6949152542372882
26,Infected,0.1271186440677966
26,Recovered_Immune,0.17796610169491525
26,Death,0.0
26,Asymptomatic,0.9745762711864406
26,Hospitalization,0.025423728813559324
26,Severe,0.0
27,Susceptible,0.6949152542372882
27,Infected,0.11864406779661017
27,Recovered_Immune,0.17796610169491525
27,Death,0.00847457627118644
27,Asymptomatic,0.9745762711864406
27,Hospitalization,0.01694915254237288
27,Severe,0.0
28,Susceptible,0.6949152542372882
28,Infected,0.11864406779661017
28,Recovered_Immune,0.17796610169491525
28,Death,0.00847457627118644
28,Asymptomatic,0.9745762711864406
28,Hospitalization,0.01694915254237288
28,Severe,0.0
29,Susceptible,0.6949152542372882
29,Infected,0.11864406779661017
29,Recovered_Immune,0.17796610169491525
29,Death,0.00847457627118644
29,Asymptomatic,0.9745762711864406
29,Hospitalization,0.01694915254237288
29,Severe,0.0
30,Susceptible,0.6694915254237288
30,Infected,0.1440677966101695
30,Recovered_Immune,0.17796610169491525
30,Death,0.00847457627118644
30,Asymptomatic,0.9745762711864406
30,Hospitalization,0.01694915254237288
30,Severe,0.0
31,Susceptible,0.652542372881356
31,Infected,0.16101694915254236
31,Recovered_Immune,0.17796610169491525
31,Death,0.00847457627118644
31,Asymptomatic,0.9745762711864406
31,Hospitalization,0.01694915254237288
31,Severe,0.0
32,Susceptible,0.6101694915254238
32,Infected,0.17796610169491525
32,Recovered_Immune,0.19491525423728814
32,Death,0.01694915254237288
32,Asymptomatic,0.9745762711864406
32,Hospitalization,0.00847457627118644
32,Severe,0.0
33,Susceptible,0.5847457627118644
33,Infected,0.2033898305084746
33,Recovered_Immune,0.19491525423728814
33,Death,0.01694915254237288
33,Asymptomatic,0.9661016949152542
33,Hospitalization,0.00847457627118644
33,Severe,0.00847457627118644
34,Susceptible,0.5847457627118644
34,Infected,0.1864406779661017
34,Recovered_Immune,0.211864406779661
34,Death,0.01694915254237288
34,Asymptomatic,0.9661016949152542
34,Hospitalization,0.00847457627118644
34,Severe,0.00847457627118644
35,Susceptible,0.576271186440678
35,Infected,0.19491525423728814
35,Recovered_Immune,0.211864406779661
35,Death,0.01694915254237288
35,Asymptomatic,0.9661016949152542
35,Hospitalization,0.00847457627118644
35,Severe,0.00847457627118644
36,Susceptible,0.576271186440678
36,Infected,0.19491525423728814
36,Recovered_Immune,0.211864406779661
36,Death,0.01694915254237288
36,Asymptomatic,0.9661016949152542
36,Hospitalization,0.00847457627118644
36,Severe,0.00847457627118644
37,Susceptible,0.5423728813559322
37,Infected,0.211864406779661
37,Recovered_Immune,0.22033898305084745
37,Death,0.025423728813559324
37,Asymptomatic,0.9661016949152542
37,Hospitalization,0.0
37,Severe,0.00847457627118644
38,Susceptible,0.5338983050847458
38,Infected,0.22033898305084745
38,Recovered_Immune,0.22033898305084745
38,Death,0.025423728813559324
38,Asymptomatic,0.9661016949152542
38,Hospitalization,0.0
38,Severe,0.00847457627118644
39,Susceptible,0.5
39,Infected,0.2457627118644068
39,Recovered_Immune,0.2288135593220339
39,Death,0.025423728813559324
39,Asymptomatic,0.9661016949152542
39,Hospitalization,0.00847457627118644
39,Severe,0.0
40,Susceptible,0.4830508474576271
40,Infected,0.2627118644067797
40,Recovered_Immune,0.2288135593220339
40,Death,0.025423728813559324
40,Asymptomatic,0.9576271186440678
40,Hospitalization,0.01694915254237288
40,Severe,0.0
41,Susceptible,0.4661016949152542
41,Infected,0.2711864406779661
41,Recovered_Immune,0.23728813559322035
41,Death,0.025423728813559324
41,Asymptomatic,0.9576271186440678
41,Hospitalization,0.01694915254237288
41,Severe,0.0
42,Susceptible,0.4406779661016949
42,Infected,0.288135593220339
42,Recovered_Immune,0.2457627118644068
